badDirt,timeAlive
false,526
false,580
false,813
false,535
false,1029
false,651
false,342
false,163
false,531
false,1390
false,1325
false,379
false,313
false,1074
false,738
false,1517
false,1179
false,1693
true,152
false,1183
false,1714
false,86
false,123
false,1975
false,1870
false,1292
false,1480
true,1813
false,97
false,478
true,124
false,250
false,621
false,1773
false,1621
false,216
true,1574
false,2505
false,903
false,1473
false,2099
true,789
false,1047
false,1512
false,299
false,597
false,962
false,1686
false,1939
false,2154
false,2354
true,407
false,2854
false,781
false,1351
false,1992
false,1820
false,243
false,1506
false,4256
false,205
false,3033
false,954
true,1145
false,1258
false,2238
false,2710
false,992
false,285
false,2812
false,3941
false,3991
false,1856
false,1864
false,4555
false,4357
false,580
false,595
false,2052
false,4289
false,4543
false,1888
false,138
false,425
false,4358
false,4235
false,1228
false,5616
false,3510
false,3435
false,423
false,793
false,2577
false,3823
false,4603
false,2996
false,3353
false,1402
false,3536
false,406
false,6521
true,238
false,3104
false,2660
false,520
false,754
false,2490
false,3736
false,1033
false,3642
false,489
false,4558
false,108
false,3423
false,134
false,1899
false,2439
false,739
false,230
false,2480
false,481
false,4856
false,4042
false,3478
false,4265
false,2126
false,3551
false,3003
false,4340
false,4172
false,71
false,1669
false,3898
false,4702
false,3172
false,2662
false,3916
false,2853
false,3886
true,2012
false,3679
false,2107
false,1175
false,4284
false,2566
false,2182
false,3501
false,4376
false,4956
false,691
false,4329
false,2915
false,2265
false,1460
false,3870
false,3850
false,4665
false,4637
false,4705
false,2465
false,619
false,2840
false,1390
false,3483
false,1412
false,17
true,1240
false,1998
false,4416
false,2060
false,4636
false,2039
false,326
false,3970
false,2227
false,1671
false,1585
false,3993
false,1686
false,4071
false,1254
false,3969
false,4181
false,1924
false,2856
false,3925
false,3486
false,2075
false,3152
false,2364
false,1966
false,780
false,1859
false,1845
false,1409
false,2779
false,1182
false,1219
false,1288
false,674
false,2681
false,2552
false,1965
false,2790
false,4881
false,2612
false,1950
false,967
false,4827
false,5731
false,3873
false,5991
false,4204
false,3043
false,4554
false,1743
false,4421
false,1009
true,235
false,5066
false,2092
false,3871
false,2713
false,799
false,4653
false,4079
false,257
false,4615
false,2519
false,2328
false,4161
false,5961
false,691
false,4457
false,2062
false,2649
false,2
false,83
false,3376
false,211
false,2766
false,5589
false,5472
false,5562
false,191
false,622
false,4157
false,3585
false,549
false,3556
false,453
false,3792
false,5575
false,3972
false,1213
false,620
false,5078
false,1859
false,2737
false,1107
false,3811
false,4060
false,1474
true,2315
false,5723
false,3100
false,4262
false,432
false,1921
false,927
false,5010
false,4198
false,3454
false,3328
false,1920
false,1926
false,899
false,5161
false,2330
false,4018
false,1323
false,3580
false,3135
false,762
false,4903
false,2182
false,2451
false,3887
false,5150
false,3790
false,2855
false,4891
false,1090
false,3535
false,3321
false,1952
true,1727
false,769
false,2113
false,2404
false,4626
false,236
false,1587
false,5039
false,107
false,272
false,899
false,2297
false,546
false,590
false,3350
false,5428
false,872
false,1376
false,4564
false,270
false,1369
false,2146
false,3605
false,359
false,1273
false,432
false,2095
false,1343
false,657
false,5146
false,2054
false,4077
false,1216
false,1778
false,1308
false,3560
false,2006
false,1194
true,1190
false,5672
false,2507
false,4915
false,2674
false,3296
false,356
false,2859
false,4383
false,2451
false,5583
false,2683
false,1933
false,2098
false,1835
false,4767
false,222
false,4463
false,2486
false,1825
true,858
false,3465
false,1805
false,3078
false,2349
false,2596
false,1204
false,1231
false,5002
false,1572
false,733
false,2552
false,402
false,1185
true,2609
false,3508
false,3441
false,2549
false,2300
false,1751
false,4139
false,5241
false,5090
true,2997
