badDirt,timeAlive
false,179
false,564
false,359
true,383
false,158
false,918
false,1062
false,845
false,120
false,1078
true,486
false,1332
true,1092
false,1569
false,1405
false,1138
false,1795
false,1366
false,346
false,398
false,1598
false,1503
false,2628
false,1601
false,1561
false,2317
false,1450
false,262
false,507
false,2319
false,1578
false,892
false,2574
false,1812
false,1595
false,1506
false,3195
true,1358
false,3521
false,2580
false,986
false,441
false,3839
false,3484
false,178
false,288
false,938
false,1253
false,1845
false,930
false,2455
false,1658
false,1009
false,362
false,4466
false,3240
false,2255
false,206
false,1849
false,1197
false,3200
false,3181
false,2830
false,1795
false,2703
false,8
false,3030
false,1255
false,3125
false,927
false,3063
false,1211
false,2581
false,4204
false,1390
true,940
false,1718
false,4100
false,4869
false,215
false,5596
false,5538
false,428
false,811
false,5496
false,4421
false,718
false,3246
false,133
false,1560
false,4146
false,1812
false,5669
false,5376
false,1523
false,2026
false,695
false,3325
false,2237
false,1236
false,5618
false,1693
false,3063
false,3780
false,5376
false,3990
false,2299
false,2767
true,446
false,4454
false,1228
false,743
false,5284
true,297
false,3257
false,3289
false,2888
false,826
false,3398
false,2325
false,1805
false,1661
false,4144
false,38
false,99
false,42
false,3835
false,2905
false,3999
false,2881
false,2938
false,3603
false,779
false,570
false,2366
false,3282
false,2157
false,2981
false,3681
false,4313
false,3360
false,1652
false,3338
false,1808
false,2388
false,4192
false,2557
false,1934
false,3953
false,2747
false,3192
false,4330
false,5261
false,727
false,609
false,4720
false,3333
false,567
false,2600
false,4024
false,2441
false,4489
false,4207
false,5585
false,2685
false,1763
false,3046
false,3273
false,3148
false,719
false,1751
false,2185
false,2850
false,2720
false,1448
true,527
false,4355
false,235
false,96
false,3740
false,1680
false,639
false,5116
false,839
false,1506
false,662
false,4807
false,1640
false,648
false,212
false,4528
false,1372
false,140
false,3996
false,2327
false,4058
false,4735
false,799
false,197
false,234
false,2764
false,3788
false,4728
false,2776
false,711
false,1144
false,5373
false,3730
false,493
false,1588
false,2803
false,4012
false,1107
false,1014
false,3991
false,5341
false,810
false,1106
true,1593
false,3882
false,1014
false,2617
false,1362
false,862
false,3349
false,4349
false,1175
false,4261
false,1214
false,1595
false,345
false,4102
false,910
false,192
false,155
false,1987
false,3514
false,416
false,1606
false,5283
false,3454
false,1034
false,1700
false,2777
false,4506
true,1416
false,511
false,793
false,49
false,2012
false,4085
false,3139
false,2661
false,3665
false,1804
false,6135
false,1050
false,549
false,481
false,4209
false,989
false,280
false,4774
false,409
false,1617
false,5113
false,1196
false,4545
false,3135
false,526
false,4510
false,844
false,3926
false,4973
false,2000
false,374
false,4937
false,550
true,670
false,4414
false,332
false,3145
false,1928
false,3224
false,894
false,2914
false,3360
false,2109
false,4289
false,1958
false,3241
false,2381
false,5910
false,1722
false,4179
false,978
false,927
false,3806
false,2569
true,418
false,2980
false,643
false,6075
false,3527
false,497
false,6407
false,1192
false,2955
false,667
false,1285
false,181
false,2613
false,104
false,1912
false,279
false,4414
false,3229
false,1930
false,1669
false,1520
false,1277
false,1273
false,5657
false,284
false,5692
false,2609
false,4654
false,2716
false,2687
false,520
false,1475
false,821
false,1166
false,3561
false,4020
false,1191
false,48
false,1643
false,3901
false,1607
false,4885
false,3678
false,2697
false,1767
false,3719
false,2793
false,2294
false,2234
false,3085
false,247
false,291
false,190
false,3361
false,10
false,2191
false,3701
true,441
false,846
false,267
false,3694
false,3523
false,115
false,2566
false,1676
true,188
false,96
false,173
false,454
false,409
false,671
false,1776
false,2183
false,2846
false,316
false,3100
false,1076
false,707
false,1510
false,482
true,1980
true,229
false,2961
