badDirt,timeAlive
true,608
false,470
true,290
false,678
false,1199
false,792
false,1641
false,1372
false,1022
false,529
false,851
false,1397
false,1607
false,1266
false,1440
false,2527
false,1048
false,2107
false,2726
false,2303
false,157
false,2118
false,2665
false,2517
false,3137
false,3116
true,1529
false,119
false,3026
false,3178
false,3220
false,1494
false,711
false,1807
false,2055
false,2269
false,1672
false,2089
false,1234
false,494
false,4348
false,929
false,2905
false,3822
false,55
false,1638
false,3542
true,544
false,256
false,2936
false,950
false,3313
false,2163
false,2536
false,310
false,2053
false,1720
false,205
false,193
false,769
false,2481
false,1300
false,918
false,764
false,709
false,2779
false,351
false,482
false,2837
false,1295
false,167
false,1404
false,3449
false,1940
false,2146
true,3175
false,1436
false,2062
false,1788
false,1839
false,1702
false,122
false,588
false,913
false,3289
false,644
false,1827
false,446
false,18
false,2404
false,1329
false,1300
false,1844
false,2742
false,2735
false,4560
false,1882
false,1170
false,3900
false,2074
false,2830
false,2437
false,2455
false,1108
false,942
false,3515
false,1754
false,719
false,2928
false,1809
false,3984
false,1478
false,444
false,2765
false,1997
false,3209
false,1254
false,2411
true,321
false,3964
false,1935
false,3453
false,1942
false,3455
false,1363
true,2338
false,1270
false,3189
false,2271
false,286
false,1513
false,1624
false,1765
false,2983
false,1749
false,3072
false,2666
true,1339
false,1792
false,1971
false,2921
false,979
false,1241
false,808
false,1290
false,1422
false,2778
false,166
true,811
false,1453
false,1178
false,1631
false,654
false,299
false,1606
false,1828
false,2858
false,1929
false,5
false,2493
false,662
false,1195
false,2284
false,937
false,2217
false,1483
false,107
false,870
false,1204
false,3941
false,1411
false,634
false,2276
false,3115
false,825
false,1202
false,3051
false,790
true,2145
false,1613
false,2859
false,532
false,3036
false,1539
false,398
false,180
false,2815
false,2318
false,418
false,1169
false,3189
false,1093
false,473
false,2009
false,3082
false,1843
false,1599
false,3407
false,3295
false,2757
false,2871
false,704
false,2231
false,2687
false,2770
false,2826
false,3305
false,1999
false,2937
false,2813
false,2986
false,63
false,2683
false,1211
false,3106
false,3164
false,1447
false,2966
false,1329
false,1402
false,1873
false,2423
false,1729
false,2455
false,459
false,1021
false,223
false,3516
false,38
false,1895
false,2680
false,1932
false,799
false,2684
false,4125
false,2098
false,2098
false,235
false,3373
false,2865
false,2866
false,2363
false,865
false,900
true,3372
false,4708
false,1999
false,2732
false,2500
false,1082
false,733
false,2519
false,4178
false,1816
false,2760
false,3790
false,3161
false,185
false,551
false,785
false,2773
false,1592
false,1027
false,622
false,1712
false,2633
false,3405
false,211
false,465
false,2667
false,2025
false,1580
false,2124
false,2606
false,1439
false,3127
false,2064
false,2130
false,1984
false,2487
true,1647
false,860
false,2446
false,1554
false,1792
false,2056
false,830
false,3516
false,3195
false,2192
false,2205
false,2997
