badDirt,timeAlive
false,978
true,719
true,501
false,1299
false,1130
false,1350
false,685
false,1470
false,229
false,499
false,428
false,1514
false,2244
false,1186
true,442
false,1428
false,1043
false,1896
false,815
false,533
false,2935
false,3188
false,275
false,2986
false,2829
false,416
false,1572
false,849
false,522
false,3082
false,1979
false,813
false,2101
false,2378
false,2602
false,724
false,2864
false,1967
false,2520
false,784
false,1898
false,3508
false,112
false,1172
false,2107
false,1432
false,1396
false,2896
false,707
false,510
false,3188
false,3391
false,1507
false,2267
false,533
false,926
false,2617
false,1500
false,754
false,2882
false,1933
false,2599
false,2672
false,490
false,3035
false,2807
false,3014
false,998
false,813
false,2594
false,899
false,832
false,167
false,885
false,2813
false,2007
false,1634
false,710
false,2592
false,4322
false,796
false,3019
false,515
false,263
false,1797
false,2398
true,2334
false,2613
true,878
false,815
false,125
false,3359
false,3134
false,285
false,3469
false,1120
false,810
true,973
false,2777
false,773
false,1693
false,19
false,3418
false,3714
false,3372
false,754
false,3710
false,163
false,2497
false,1005
false,3607
false,1775
false,2940
false,130
false,1252
false,1506
false,2273
false,1418
false,767
false,1189
false,1861
false,432
false,1982
false,3498
false,3529
false,2237
true,2998
false,1559
false,897
false,2003
false,1054
false,1088
false,538
false,2138
false,2216
false,609
false,3026
false,2299
false,1205
false,1481
false,2939
false,2228
false,1411
false,1063
false,1800
false,584
false,151
false,9
false,787
false,168
false,230
false,905
false,1059
false,1249
false,1516
true,79
false,2093
false,1611
false,2211
false,1295
false,2900
false,2738
false,3298
false,2601
false,4124
false,3697
false,939
false,2715
false,2616
false,3471
false,2596
false,1048
false,832
false,2526
false,2111
false,1104
false,3212
false,2835
false,3098
false,537
false,549
false,1006
false,1730
false,1633
false,1991
false,588
false,2028
false,287
false,1382
false,3249
false,1908
false,2831
false,2541
false,3210
false,1477
false,219
false,1058
false,1542
false,2708
false,2965
false,45
false,1709
false,2817
false,2608
false,2251
false,2167
false,1296
false,28
false,2388
false,1835
false,414
false,1898
false,12
false,1472
false,4287
false,2225
false,4335
false,4611
false,1314
false,4401
false,2459
false,2122
false,69
false,3280
false,4592
false,298
false,443
false,4128
false,3627
false,2392
false,1374
false,4356
false,1414
false,710
false,1016
false,605
false,198
false,263
false,3147
false,1840
false,1037
false,608
false,385
false,1486
false,1775
false,1520
false,191
false,2483
false,669
false,2208
true,3361
false,2500
false,2952
false,2941
false,46
false,2639
false,79
false,92
false,1136
false,3026
false,1268
false,3415
false,246
false,65
false,2632
true,2428
false,3073
false,2923
false,3481
false,940
false,3317
false,2339
false,3112
false,126
false,2007
false,3497
true,493
