badDirt,timeAlive
false,992
false,1493
false,495
false,936
false,25
false,1919
false,177
false,2102
false,55
false,1792
false,906
false,679
true,110
false,272
false,305
false,1607
false,2265
true,433
false,2417
false,1068
false,1740
true,3226
false,782
false,848
false,3013
false,2896
false,512
false,2764
false,1673
false,2477
false,3112
false,3174
false,892
false,1377
false,545
false,2257
false,4473
false,2929
false,3317
false,1744
false,1792
false,136
false,2929
false,2301
false,2274
false,3256
false,3136
false,2015
false,2244
false,1271
false,3488
false,1660
false,3106
false,3141
false,748
false,517
false,299
false,3325
false,67
false,1462
false,2226
false,655
false,1898
false,2940
false,2949
false,545
false,635
false,2551
false,2942
false,2830
false,2656
false,637
false,1912
false,4391
false,1262
false,1455
false,1689
false,3154
false,2360
false,3134
false,549
false,4410
false,2315
false,1901
false,1242
false,3378
false,1320
false,3916
false,1582
false,3661
false,25
false,2536
false,427
false,2664
false,1803
false,3682
false,1293
false,727
false,1817
false,1938
false,1764
false,1078
false,2958
false,1879
true,2248
false,1891
false,3166
false,10
false,2066
false,370
false,513
false,639
false,1723
false,3589
false,1052
false,1560
false,634
false,4205
false,68
false,2675
false,3535
false,2143
false,1412
false,2549
false,2994
false,16
false,2195
true,1449
false,2779
false,1891
false,226
false,1477
false,1113
false,281
false,1402
false,2537
false,1671
false,106
false,1777
true,3516
false,1401
false,3298
false,749
false,2591
false,1892
false,949
false,3187
false,263
false,2143
false,2162
false,80
false,2506
false,491
false,1423
false,2370
false,365
false,1131
true,2500
true,681
false,1331
false,2984
false,2182
false,1238
false,701
false,1597
false,729
false,2105
false,2665
false,1007
false,2989
false,2002
false,1691
false,2854
false,958
false,2063
false,1783
false,446
false,1613
false,1430
false,2536
false,2146
false,914
false,1001
false,2757
false,1618
false,1057
false,1165
false,1860
false,2348
false,2557
true,587
false,1732
false,3667
false,1979
false,2326
false,987
false,1505
false,2426
false,1301
false,2670
false,1717
false,1787
false,3668
false,2291
false,917
false,3328
false,4620
false,1658
false,815
false,1011
false,104
false,3151
false,2297
false,1022
false,1845
false,2475
false,2111
false,3110
false,2043
false,1342
false,1745
false,950
false,2209
false,1382
false,70
false,8
false,1764
false,1498
false,223
false,72
false,1647
false,977
false,2283
false,2232
false,2559
false,1897
false,195
false,2257
false,522
false,375
true,2795
false,2628
false,2697
false,1962
false,2084
false,626
false,409
true,2192
false,175
false,1501
false,3112
false,2947
false,3500
false,2939
false,700
false,1249
false,2389
false,2647
false,1926
false,2116
false,3503
false,1361
false,4066
false,1993
false,95
false,2057
false,4415
false,1510
false,910
false,802
false,2970
false,389
false,2915
true,3398
false,1624
false,3390
false,3329
false,716
false,3261
false,668
false,3605
false,3152
false,2676
false,290
false,116
false,1741
false,826
false,117
false,2055
false,2442
false,21
true,2554
false,768
