badDirt,timeAlive
false,985
false,451
false,294
false,366
false,609
false,149
true,561
false,935
false,1579
false,759
false,1051
false,2580
false,1845
false,1566
false,435
false,3017
false,411
false,3003
false,1287
false,1291
false,1241
false,3018
false,1742
false,1745
false,1054
false,3601
false,2362
false,3366
false,1591
false,371
false,155
true,3492
false,2767
true,2112
false,1237
false,1216
false,2206
false,2534
false,3479
false,1766
false,1514
false,3028
false,873
false,2915
false,2710
false,2263
false,2895
false,2788
false,2329
false,2619
false,2744
false,3122
false,3317
false,1613
false,3384
false,3198
false,1920
false,1458
false,2310
false,1568
false,1868
true,1190
false,1816
false,2854
false,2103
false,1449
false,899
false,1965
false,912
false,2889
false,1259
false,2935
false,1988
false,4335
false,123
false,1966
false,2553
false,338
false,1050
false,2904
false,3225
false,2940
false,211
false,2289
false,1334
false,2434
false,933
true,4322
false,2566
false,2392
false,478
false,1564
false,2796
false,824
false,3670
false,3036
false,1086
false,1773
false,1687
false,662
false,3866
false,2486
false,1348
false,449
false,3225
false,3171
false,3403
false,2843
false,2324
false,3056
false,2506
false,1332
false,343
false,2098
false,1072
false,1868
false,3144
false,3085
false,3338
false,3429
false,2368
false,915
false,1514
false,1106
false,3092
false,2235
false,1393
false,603
false,86
false,914
false,796
false,1127
false,1457
false,1128
false,1810
false,2018
false,3449
false,1103
false,2902
false,1911
false,3041
false,2690
false,940
false,1835
false,1876
false,2512
false,927
false,379
false,2768
false,1613
false,2959
false,1338
false,2393
false,4360
false,2519
false,2605
false,2475
false,4094
false,1147
false,129
false,2953
false,455
false,2646
false,1979
false,1359
false,857
false,1171
false,1531
false,283
false,693
false,2491
false,3949
false,3835
false,607
false,2866
false,4504
false,2093
false,3332
false,2131
false,897
false,191
false,1599
false,4452
false,3590
false,3190
false,1202
false,2555
false,677
false,35
false,2607
false,2150
false,3309
false,711
false,2710
false,1316
false,3406
false,2756
false,3492
false,888
false,1679
false,1449
true,2116
false,687
false,1917
false,1071
false,1560
false,2852
false,2654
false,690
false,2698
false,3407
false,3483
false,2386
false,3523
false,2713
false,1181
false,2790
true,1464
false,1600
false,2867
false,2135
false,1567
false,1254
false,2680
false,2830
false,3579
false,2494
false,4041
false,1521
true,3251
false,761
false,843
false,1526
false,1593
false,923
false,327
false,2708
false,517
false,1680
false,2687
false,2321
false,4700
false,1628
false,1849
false,920
false,1659
false,1320
false,3335
false,70
false,3402
false,4392
true,2266
false,1467
false,198
false,3172
false,3512
false,104
false,1862
false,1442
false,1523
false,3074
false,1642
false,2672
false,2380
false,3332
false,2800
false,2846
false,711
false,2702
false,1712
false,852
false,1211
false,3330
false,160
false,2875
false,2784
false,3390
false,3582
false,1917
false,1101
false,2692
false,1654
false,2064
false,2469
false,625
false,3209
false,150
