badDirt,timeAlive
false,63
false,389
false,452
false,194
false,1188
false,206
false,1104
false,1405
false,2363
false,991
false,1835
false,2979
true,2845
false,1612
false,1162
false,1497
false,3271
false,2402
false,370
false,1893
false,262
false,1572
false,677
false,1706
false,3253
false,3491
false,689
false,111
false,1223
false,1614
false,2258
false,719
false,2754
false,2059
false,2066
false,229
false,996
true,1436
false,144
false,1960
false,2645
false,2373
false,3579
false,1259
false,1176
false,2667
false,2236
false,2963
false,2425
false,2512
false,2956
false,2611
false,574
false,695
false,2637
false,2024
false,2779
false,2595
false,1423
false,2295
false,132
false,1480
true,1203
false,2149
false,2503
false,1538
false,3225
false,2980
false,4372
false,225
false,29
false,2140
true,2757
false,2040
false,4613
false,2454
false,860
false,2491
false,4525
false,1193
false,4619
false,4337
false,3406
false,235
false,3139
false,1108
false,4214
false,618
false,932
false,2583
false,2606
false,604
false,1976
false,4288
false,3856
false,4088
false,4179
false,2791
false,3559
false,3434
false,922
false,2887
false,1925
false,3349
false,1685
false,435
false,2090
true,1744
false,3200
false,1385
false,1072
false,696
false,140
false,819
false,2897
false,783
false,1252
false,1962
false,360
false,119
false,59
false,2085
false,115
false,2476
false,2002
false,994
false,2373
false,3067
false,1314
false,1067
false,56
false,3207
false,1174
false,1483
false,489
false,2411
false,54
false,800
false,2579
false,1046
false,2769
false,890
false,2817
false,1963
false,242
false,4018
false,1126
false,4153
false,51
false,235
false,4157
false,1796
false,2547
false,1063
false,548
false,1651
false,444
false,3037
false,1407
false,637
false,1813
false,1927
false,149
false,3208
false,2913
false,4287
false,1229
false,1119
false,4376
false,1024
false,26
false,416
true,810
false,3405
false,1583
false,3565
false,1982
false,2508
true,3382
false,747
false,1709
true,3495
false,911
false,2267
false,2758
false,1724
false,1512
false,2880
false,2770
false,868
false,1010
false,2266
true,2385
false,1071
false,1881
false,1027
false,3562
true,1079
false,888
false,2614
false,1328
false,1954
false,2457
false,100
false,2927
false,1769
false,3878
false,2537
false,1576
false,1571
true,1538
false,231
false,671
false,3215
true,3679
false,2672
false,428
false,466
false,2299
false,2001
false,155
false,2795
false,2530
false,592
false,3691
false,1345
false,2041
false,2975
false,2194
false,362
false,121
false,56
false,2482
false,3375
true,604
false,2862
true,2311
false,1982
false,3434
false,899
false,570
false,745
false,191
false,1791
false,1778
false,1267
false,3125
