badDirt,timeAlive
false,176
false,776
false,471
false,612
false,1202
false,470
false,1522
false,1125
false,783
false,885
false,1755
false,60
false,1302
false,1068
false,2300
false,1378
false,44
false,533
false,1858
false,1852
false,2492
false,706
false,2578
true,279
false,171
false,2188
false,2308
false,2515
false,423
false,2912
false,1714
false,1324
false,3218
false,1107
false,2760
false,1302
false,1362
false,729
false,77
false,1071
false,744
true,658
false,3035
false,1499
false,2819
false,1290
false,3855
false,2952
false,865
true,262
false,2136
false,2265
false,1839
false,3976
false,1434
false,417
false,1658
false,2841
false,478
false,1483
false,4137
true,630
false,1676
false,2152
false,2551
false,3531
false,3705
true,561
false,4251
false,1485
false,5147
false,5636
false,2753
false,2428
false,5141
false,4608
false,5015
false,3850
false,4483
false,71
false,1864
false,3993
false,1457
false,2436
false,2157
false,2728
false,974
false,3633
false,329
false,2319
false,4704
false,1449
false,2441
false,2140
false,1132
false,5117
false,4113
false,2761
false,529
false,3338
false,1770
false,2247
false,804
false,661
false,1468
false,2017
false,5543
false,2580
false,3226
false,1177
false,308
false,1906
false,2493
false,3368
false,5032
false,4496
false,2027
false,1743
false,2353
true,324
false,4056
false,584
false,3872
false,4948
false,211
false,1423
false,1685
false,644
false,4775
false,5031
false,2787
false,448
false,3686
false,1774
false,3643
false,3702
false,2070
false,4275
false,527
true,1099
false,2390
false,3787
false,3874
false,2095
false,3572
false,3205
false,2923
false,4784
false,1934
false,3411
false,2658
false,1022
false,4028
false,5285
false,4387
false,178
false,3398
false,3192
false,460
false,4980
false,1936
false,2727
false,2021
false,2256
false,3854
false,1757
false,2800
false,2675
false,3628
false,1778
false,4381
false,3352
false,802
false,2606
false,1238
false,3383
false,1598
false,4019
false,3781
false,804
false,2820
false,5057
false,5134
false,3811
false,1447
false,4337
false,3484
false,1676
false,4728
false,3079
false,209
false,4895
false,1863
false,2411
false,364
false,3733
false,826
false,1952
false,2328
false,3953
false,1116
false,2395
false,179
false,1929
false,1637
false,5081
false,1914
false,1702
false,3667
false,3866
false,1362
false,6136
false,1805
false,277
false,2946
false,5801
false,457
false,4231
false,5947
false,1273
false,2366
false,2031
false,4275
false,5756
false,4578
false,115
false,24
false,1067
false,2092
false,5388
false,469
false,4328
false,2240
false,4575
false,1313
true,461
false,4462
false,2315
