badDirt,timeAlive
false,193
false,323
false,523
false,739
false,1082
false,479
false,425
true,652
false,995
false,1006
false,1617
false,1254
false,2650
false,1550
false,2602
false,109
false,2107
false,1413
false,1159
false,1791
false,2758
false,2111
false,1114
true,576
false,306
false,449
false,2921
false,3296
false,339
false,3415
false,2035
false,2759
false,1046
false,873
false,416
false,3331
false,2340
false,2260
false,891
false,1899
false,2900
false,2616
false,2567
false,4842
false,3497
false,2088
false,2257
false,3670
false,1227
false,3037
false,1013
false,1511
false,4143
true,982
false,637
false,2161
false,3867
false,2389
false,1126
false,876
false,3866
false,2072
false,297
false,350
false,2647
false,2179
false,1202
false,4810
false,122
false,1717
true,2339
false,546
false,1781
false,839
false,643
false,5617
false,2901
false,1211
false,4828
false,1088
false,1796
false,344
false,1743
true,906
false,1101
false,3442
false,417
false,1852
false,5805
false,3787
false,2723
false,3753
false,3689
false,3192
false,5307
false,385
false,3264
false,425
false,3823
false,2789
false,5253
false,741
false,2405
false,2289
false,2035
false,2748
false,4596
false,576
false,4220
false,803
false,2665
false,2930
false,2548
false,4522
false,2842
false,1439
false,4053
false,1942
false,132
false,4961
false,4688
false,6118
false,5450
false,1880
false,2258
false,1010
false,1373
false,3135
false,5316
false,337
false,3534
false,478
false,2101
false,4552
false,962
false,2085
false,2396
false,6321
false,3902
false,4532
false,2817
false,2481
true,176
false,2513
false,6219
false,3507
false,3278
false,2366
false,940
false,413
false,2618
false,2302
false,1370
false,2694
false,4964
false,933
false,1470
false,6115
false,4392
false,2086
false,5190
false,5052
false,5384
false,1844
false,5246
true,182
false,2475
false,5303
false,1196
false,636
false,1678
false,1723
false,974
false,3665
false,890
false,4743
false,5574
false,5067
false,498
false,2703
false,187
false,5397
false,407
false,3693
false,4354
false,2395
false,5890
false,1828
false,5701
false,2653
false,2106
false,3612
false,5527
false,1402
true,2112
false,4839
false,2823
false,2458
false,1706
false,2940
false,60
false,3072
false,3594
false,5317
false,1258
false,384
false,390
false,409
false,3206
false,262
true,3283
false,4353
false,28
false,2167
false,2940
false,4484
false,3917
false,5685
false,2883
false,2529
false,760
false,4900
false,1611
false,2298
