badDirt,timeAlive
false,294
false,496
false,402
false,185
false,129
false,838
false,1026
false,1149
false,764
false,869
false,1302
false,180
false,434
false,956
false,1850
false,1985
false,1857
false,1268
false,2185
false,799
true,155
false,2555
false,921
false,402
false,2761
false,2973
false,1137
false,3036
false,1873
false,1199
false,3378
false,627
false,2200
false,618
false,119
false,141
false,3164
false,2475
false,1656
true,266
false,1596
false,606
false,3354
false,3052
false,2925
false,2413
false,833
false,765
false,470
false,319
false,3726
false,557
false,2446
false,3760
false,1576
false,4608
false,3204
false,769
false,4611
false,714
false,3387
false,458
false,2677
false,3143
false,585
false,2980
false,5150
false,2772
false,2898
false,4171
true,468
false,485
false,1332
false,4085
false,45
false,2652
false,2170
false,5337
false,919
false,203
false,3122
false,2876
false,780
false,3277
false,5274
false,1827
false,4195
true,726
false,684
false,1149
false,1510
false,744
false,3112
false,3015
false,4340
false,2326
false,2792
false,3734
false,2411
false,1720
false,3238
false,1482
false,560
false,3176
false,147
false,5809
false,4049
false,1018
false,1240
false,1141
false,1841
false,20
false,1838
false,332
false,3214
false,660
false,4364
false,4526
false,5347
false,2737
false,3119
false,4602
false,555
false,8
false,1253
false,1491
false,3437
false,3083
false,3052
false,2344
false,511
false,1339
false,5152
false,790
true,783
false,1142
false,2520
false,4119
false,3018
false,3574
false,3519
false,3130
false,1527
true,334
false,3855
false,1683
false,6159
false,462
false,1320
false,67
false,6513
false,644
false,2647
false,1808
false,2820
false,3087
false,944
false,5274
false,4369
false,1751
false,2262
false,3897
false,1555
false,640
false,4187
false,4134
false,4314
false,5313
false,62
false,5878
false,4068
false,5586
false,2544
false,3436
false,1033
false,3337
false,6250
false,2095
false,6571
false,2112
false,2052
false,2429
false,1560
false,6426
false,823
true,902
true,97
false,3299
false,2526
false,3233
false,4329
false,2266
false,978
false,5648
false,2119
true,601
false,2150
false,2839
false,3757
false,323
false,4170
false,661
false,3201
false,3060
false,574
false,115
false,1184
false,5489
false,991
true,1042
false,6252
false,776
false,4695
false,3071
false,6152
false,649
false,518
false,4667
false,2152
false,5779
false,5838
false,2309
false,1874
false,1726
false,1429
false,537
false,1488
false,86
false,126
false,509
false,3945
false,374
true,226
false,1131
false,4214
false,4692
false,2093
false,1049
false,3645
false,3443
false,1670
false,691
false,2220
false,1550
false,1519
false,1060
true,1007
false,858
false,1362
false,2439
false,1705
false,2988
false,5959
false,764
false,5094
false,316
false,2996
false,4899
false,2364
false,2089
false,4461
false,6134
false,4080
false,1045
false,2976
false,1679
false,2604
false,1933
false,5899
false,4286
false,1313
false,2673
false,1679
false,4611
