badDirt,timeAlive
false,121
false,605
false,306
false,956
false,758
false,692
false,1394
false,1494
false,48
false,1811
false,1786
false,1690
false,1493
false,716
false,2114
false,2728
false,1578
false,64
false,1890
false,2198
false,1002
false,2230
false,2092
true,100
false,1043
false,3300
false,2487
false,2490
false,1254
false,309
false,3598
false,1112
false,643
false,3045
false,3550
false,2283
false,3467
false,3086
false,3416
false,2542
false,601
false,1843
false,952
false,2261
false,230
false,4296
false,3623
false,4262
false,3445
false,3601
false,2120
false,4591
false,71
false,1997
false,2643
false,2613
false,2402
false,1837
true,2423
false,4616
false,4523
false,3
false,584
false,2070
true,2137
false,2555
false,875
false,222
false,1474
false,1602
false,1054
false,2331
true,138
false,1561
false,4920
false,1174
false,5620
false,260
false,1206
false,2439
false,2073
false,29
false,1542
false,3218
false,4411
false,1448
false,252
false,122
true,2237
false,3461
false,4374
false,3490
false,1909
false,4985
false,4208
false,3806
false,3103
false,1240
false,3306
false,484
false,2141
false,1674
false,3170
false,813
false,491
false,2342
false,1578
false,1591
false,1792
false,4661
false,810
false,89
false,1824
true,1104
false,3084
false,865
false,3401
false,1374
false,973
false,1593
false,690
false,711
false,2260
false,345
false,2060
false,2335
false,676
false,306
false,2423
false,1105
false,3034
false,2361
false,553
false,4735
false,216
false,1427
false,1196
false,638
false,4368
false,4160
false,4319
false,836
false,1269
true,171
true,126
false,2749
false,1314
false,1937
false,5191
false,4417
false,3510
false,3178
false,48
false,323
false,4911
false,2533
false,3133
false,5229
false,508
false,648
false,1896
false,2945
false,1488
false,2051
false,923
false,602
false,4050
false,1974
false,1713
false,1625
true,1204
false,2735
false,4075
false,44
false,5577
false,1924
false,2893
false,3565
false,4201
false,1058
false,151
false,604
false,1493
false,1968
false,3565
false,1061
false,4143
false,3039
false,1982
false,2359
false,1781
false,425
false,5250
false,3611
false,860
false,383
true,539
false,2537
false,5444
false,385
false,1549
false,3405
false,969
false,3677
false,3961
false,1063
false,2433
false,189
false,4155
true,428
false,2449
false,4642
false,2369
false,34
false,373
false,1208
false,3451
false,2725
false,793
false,2540
false,1766
true,2613
false,2886
false,4087
false,3124
false,858
false,5071
false,181
false,4925
false,3698
false,835
false,1981
false,1170
false,1779
false,334
false,2993
false,835
true,1418
false,393
false,3295
false,2609
false,3505
false,1529
false,3224
false,152
false,2924
false,2282
false,2528
false,4079
false,2108
false,790
false,254
false,325
false,162
false,3174
true,612
false,3026
false,1578
false,3424
false,1295
false,1658
false,2743
