badDirt,timeAlive
false,724
false,607
true,59
false,892
false,20
false,1331
false,1261
false,1153
false,760
false,1933
false,711
false,1265
false,1443
false,713
false,1104
false,640
false,2447
false,1893
false,2269
false,1158
false,1420
false,1417
false,561
false,3306
false,545
false,671
false,2159
false,1582
false,783
false,132
false,3305
false,2082
false,3010
false,450
false,241
false,1783
false,1103
false,2961
false,2138
false,2378
false,3931
false,1346
false,2336
false,649
true,455
false,2237
false,2152
false,1550
false,30
false,2768
false,2378
false,942
false,3972
false,1466
false,1554
false,1387
false,4244
false,809
false,2125
false,597
true,515
false,4295
false,851
false,2718
false,4296
false,3595
false,3979
false,1020
false,1445
false,5904
false,5607
false,411
false,3246
false,5195
false,2931
false,3620
false,3565
false,2349
false,1171
false,5441
false,1345
false,5565
false,4577
false,4431
false,4214
false,140
true,627
false,643
false,4061
false,2591
false,892
false,529
false,2860
false,276
false,1122
false,1524
false,3399
false,830
false,1910
false,3118
false,4804
false,1754
false,5902
false,474
false,2709
false,403
false,2816
false,4242
false,2159
false,5864
true,256
false,2409
false,681
false,2689
false,102
false,2281
false,4503
false,3483
false,2770
false,1196
false,1046
false,5400
false,8
false,3916
false,1602
false,5978
false,4420
false,6093
false,1776
false,1258
false,1942
false,363
false,4253
false,4991
false,1391
false,853
false,976
false,1894
false,1390
false,5793
false,3299
false,2831
false,916
false,4193
false,2386
false,3625
false,4916
false,987
true,723
false,3025
false,834
false,1549
false,980
false,325
false,2695
false,2869
false,588
false,305
false,3637
false,1131
false,3788
false,385
false,1153
false,2720
false,596
false,3183
false,6018
false,103
false,1362
false,2354
false,4751
false,917
false,1308
false,4670
false,3358
false,3811
false,6713
false,1144
false,3278
false,4672
false,406
false,5962
false,986
false,1114
false,484
false,3739
false,1746
false,1440
false,140
false,3241
false,2013
false,1252
false,5529
false,1820
false,1361
false,914
false,869
false,3903
false,467
false,2035
false,2953
true,481
false,661
false,5432
false,4593
false,3342
false,261
false,1189
false,4668
false,4001
false,5250
false,3525
false,164
false,2565
false,127
false,4527
false,4426
false,3961
false,766
false,1264
false,5654
false,1540
false,1451
false,5560
false,2149
false,2983
false,1656
false,4579
false,4943
false,940
true,178
false,1386
false,521
false,621
false,1856
false,4087
false,3589
false,1495
false,4544
false,4758
false,5344
false,1504
false,3630
false,4367
false,3293
true,862
false,524
false,3996
false,3950
false,1476
false,4620
true,845
false,2507
false,96
false,3444
false,1979
false,3827
false,2692
false,554
false,4433
false,3339
false,2898
false,3320
false,341
false,4298
false,4086
false,50
false,2331
false,3887
false,3310
false,4475
false,4689
false,3663
false,1255
false,3154
false,3115
false,3709
false,309
false,2091
false,1400
false,712
false,1234
false,2463
false,1556
false,3781
