badDirt,timeAlive
false,242
false,183
false,781
false,877
true,287
false,920
false,1171
false,243
false,1462
false,71
false,177
false,803
false,601
false,238
false,831
true,663
false,1515
false,1967
false,1108
false,1690
true,12
false,709
false,2764
false,2313
false,2487
false,2809
true,1029
false,2335
false,467
false,1870
false,3230
false,3235
false,570
false,790
false,2145
false,1586
false,2945
false,968
false,2719
false,1157
false,30
true,499
false,1925
false,935
false,1962
false,1928
false,380
false,2256
false,907
false,67
false,3878
false,1301
false,3272
false,3022
false,2665
false,4019
false,76
false,4267
false,1365
false,3794
false,3218
false,1227
false,3117
false,3913
false,3712
false,121
false,2234
false,2344
false,1194
false,837
false,231
false,1826
true,543
false,137
false,503
false,3836
false,2105
false,3576
false,4375
true,2173
false,2288
false,895
false,1700
false,2660
false,4278
false,41
false,1130
false,1327
false,675
false,1478
false,182
false,2022
false,2034
false,214
false,165
true,1316
false,1404
false,4591
false,1887
false,1921
false,792
false,157
false,2386
false,1915
false,4539
false,1309
false,2106
false,2190
false,55
false,197
false,2661
false,16
false,1737
false,4495
false,1416
false,2865
false,2267
false,2752
false,140
false,2243
false,1582
false,2236
false,3158
false,3451
false,49
false,5072
false,1751
false,527
false,901
false,3589
false,613
false,2716
false,1059
false,4777
false,5089
false,4822
false,2025
false,3371
false,4210
false,4326
false,3929
false,5662
false,4339
false,2188
false,5103
false,1975
false,1118
false,613
true,461
false,197
false,3555
false,2904
false,1823
false,1559
false,112
false,1251
false,1629
false,3110
false,698
true,1613
false,4028
false,1320
false,1396
false,4435
false,1524
false,2519
false,2882
false,2211
false,1805
false,4088
false,1451
true,1501
false,57
false,504
false,3009
false,790
false,1315
false,2289
false,966
false,1178
false,1767
false,746
false,1427
false,3700
false,4401
false,3980
false,3829
false,2354
false,4644
false,3044
false,4190
false,757
false,166
false,2190
false,2784
false,386
false,4768
false,828
false,3094
false,570
false,963
false,1707
false,119
false,1606
false,3103
false,2254
false,1117
false,1902
false,3065
false,72
false,2117
false,2250
false,3762
false,2137
false,3292
false,368
false,3095
false,2768
true,4221
true,714
false,950
true,3106
false,1656
false,1954
false,1252
false,1490
false,1060
false,858
false,1554
false,429
false,636
false,3818
false,3455
true,3994
false,3900
false,719
false,1787
false,2589
false,1768
false,1868
false,3483
false,739
false,2469
false,2257
false,1964
true,1841
false,3937
false,2870
false,4211
false,1030
false,5144
false,634
false,3581
false,750
false,897
false,1326
false,2666
false,441
false,2239
false,3834
false,2073
false,5295
false,3044
false,3142
false,5302
false,638
false,2517
false,2144
false,4095
false,759
false,4248
false,3495
false,1844
false,2291
false,3287
false,4592
false,19
false,712
false,1614
false,3763
false,123
false,776
false,2721
false,4011
false,4321
false,2565
false,3662
false,4730
false,3684
false,2435
false,3459
false,2547
false,2489
false,191
false,3027
false,4179
false,2194
false,4871
false,2720
false,3294
false,993
false,3054
false,1039
false,1737
