badDirt,timeAlive
false,381
false,575
false,659
false,633
false,549
false,347
false,1301
false,1575
false,1594
false,1580
false,1526
false,1384
false,556
false,1838
false,438
false,1623
true,671
false,2438
false,1207
false,72
false,451
false,668
false,1478
false,2576
false,2063
false,1316
false,2079
false,426
false,2718
false,3555
false,1528
false,3810
false,1516
false,511
false,2832
false,1827
false,2812
false,873
false,2329
false,1373
false,1571
false,3446
false,1361
false,4006
false,2700
false,4048
false,3141
false,2362
false,592
false,2507
false,1703
false,2499
false,2060
false,2367
false,508
false,4360
false,3372
false,171
false,1024
false,4012
false,757
false,1463
false,2834
false,1758
false,346
false,2390
false,2635
false,1216
false,766
false,1162
false,3288
false,4671
false,246
false,3385
false,93
false,3494
true,516
false,141
false,1552
false,1384
false,344
false,1087
false,3722
false,3183
false,2647
false,2484
false,1099
false,1924
false,1672
false,2313
false,2330
false,1859
false,1
false,694
false,3299
false,4246
false,1567
false,2776
false,2758
false,4677
false,4599
false,427
false,582
false,3427
false,2289
false,559
false,1424
false,4768
false,4605
false,1455
false,2915
false,3359
false,675
false,5282
false,5667
false,4951
false,424
false,3684
false,429
false,1817
false,597
false,5838
false,1189
false,869
true,646
false,1458
false,1198
false,1610
false,3517
false,450
false,1694
false,2464
false,2204
false,5945
false,2649
false,1996
false,3642
false,359
false,346
false,596
false,4485
false,3999
false,2392
false,2327
false,2313
false,4229
false,184
false,2952
false,4223
false,400
false,4185
false,2139
false,5826
false,6611
false,2349
false,432
false,2783
false,1529
false,1237
false,4194
false,3121
false,6201
false,1628
false,1757
false,2046
false,724
false,3
false,684
false,6241
false,4276
false,895
false,5464
false,6451
false,1726
false,2076
false,2393
false,4359
false,656
false,2891
false,760
false,1224
false,3524
true,492
false,2391
false,2183
false,3386
false,6207
false,1857
false,5194
false,1710
false,77
false,4748
false,168
false,564
false,3038
false,5525
false,2336
false,6072
false,1164
false,5386
false,6429
false,6151
false,81
false,1607
false,4709
false,279
false,926
false,644
false,599
false,3039
false,3710
true,647
false,2682
false,51
false,523
false,1556
false,1958
false,2531
false,63
false,6245
false,6323
false,1796
false,1647
false,1931
false,1667
false,1015
false,2190
false,5674
false,6534
false,5382
false,2493
false,520
false,16
false,5124
false,1293
false,2313
false,2495
false,6100
false,6667
false,4281
false,1326
false,2316
false,1421
false,1441
false,5291
false,6877
false,3748
false,4944
false,2557
false,5013
false,4599
false,2522
false,4417
false,2300
false,699
false,2104
false,2489
false,278
false,7040
false,1096
false,6892
false,2294
false,5708
false,6939
false,2701
false,558
false,7388
false,948
false,2437
false,788
false,2356
false,2598
false,1094
false,1386
true,589
false,7177
false,7215
false,377
false,2655
false,5105
false,2409
false,3637
false,1829
false,5517
false,1460
false,2207
false,1301
false,2087
false,4204
false,337
false,1173
true,361
false,5420
false,5420
false,4905
false,912
