badDirt,timeAlive
true,265
false,644
false,12
false,793
true,483
false,645
false,1034
false,624
false,1457
false,980
false,348
false,1702
false,1134
false,715
true,441
false,1040
false,2281
false,2419
false,1598
false,1300
true,498
false,972
false,2589
false,2240
false,1565
false,3224
false,2719
false,1924
false,378
false,2294
false,3370
false,1028
false,604
false,680
false,920
false,3791
false,2762
false,4092
false,783
false,1959
true,694
false,3848
false,4316
false,2169
false,2239
false,2258
false,378
false,3067
false,1413
false,2540
false,953
false,2496
false,1217
false,3324
false,1637
false,2980
false,227
false,1078
false,1429
false,1744
false,1496
false,368
false,423
false,3745
false,2262
true,291
false,1617
false,4564
false,2743
false,3465
false,778
false,2148
false,91
false,3309
false,4693
false,2933
false,3085
false,1093
false,1595
false,4050
false,4014
false,2388
false,3672
false,1443
false,2559
false,2512
false,1525
false,2538
false,1040
false,432
false,2245
false,1294
false,3810
false,438
false,2755
false,4012
false,987
false,4475
false,1501
true,391
false,3909
false,411
false,2872
false,4008
false,3566
false,1664
false,572
false,3268
false,1009
false,2026
false,2915
false,4271
false,2531
false,3993
false,3307
false,1938
false,167
false,3125
false,1637
false,3411
false,493
false,110
false,720
false,4368
false,4140
false,4015
false,847
false,3703
false,3576
false,1087
false,2077
false,2568
false,2437
false,3007
false,3170
false,1927
false,1142
false,2936
false,2305
false,3014
false,3787
false,1431
false,1324
false,4521
false,1434
false,172
false,4423
false,4972
true,377
false,3514
false,1564
false,3423
false,3291
false,4233
false,5642
false,1153
false,5307
false,5300
false,4037
false,1998
false,2150
false,1941
false,5458
false,3973
false,1921
false,2899
false,5785
false,898
false,5934
false,3311
false,713
false,3229
false,1664
false,3807
false,3766
false,148
false,3187
false,5372
false,2455
false,284
false,4100
false,3147
false,447
false,1114
false,3169
false,362
true,918
true,1151
false,1975
false,5363
false,3558
false,2688
false,2183
false,870
false,5713
true,323
false,3028
false,5612
false,5965
false,5886
false,950
false,204
true,185
false,5048
false,1834
false,5332
false,551
false,1984
false,3465
false,3859
false,337
false,1960
false,287
false,1706
false,417
false,2258
false,2562
false,5740
false,2662
false,3237
false,410
false,2609
false,4490
false,3184
true,473
false,2900
false,1645
false,772
false,5096
false,1465
false,2581
false,5346
false,1321
false,5610
false,3369
false,1523
false,2189
false,2000
false,1073
false,5386
false,4865
true,1327
false,1243
false,3495
true,247
false,3260
false,666
false,1461
false,2546
false,653
false,2484
false,89
false,4131
false,642
false,4234
false,828
false,2257
false,2990
false,1730
true,1117
false,4104
false,2980
false,135
false,1564
false,685
false,324
false,2829
false,2967
false,1466
false,495
false,131
false,5323
false,1712
false,2667
false,3330
false,2475
false,1437
false,3041
false,1675
false,2307
false,95
false,4682
false,1663
false,3896
false,1875
true,218
false,299
false,2223
false,5201
false,47
false,1921
false,1873
false,1490
false,6019
false,4003
false,2894
false,579
false,2696
