badDirt,timeAlive
false,481
false,675
false,647
false,1045
false,569
false,1294
true,330
false,292
false,371
false,455
false,1218
false,1218
false,666
false,1368
false,2078
false,296
false,2466
false,1360
false,881
false,1851
false,394
false,25
false,2982
false,1627
true,503
false,613
false,3080
false,2619
false,1340
true,761
false,2551
false,2163
false,1186
false,3085
false,1680
false,3836
false,3231
false,1975
false,2218
false,485
false,179
false,1555
false,170
false,4206
false,1616
false,2251
false,2900
false,642
false,4222
false,182
false,1245
false,2543
false,1482
false,73
true,1632
false,2984
false,925
false,2297
false,2122
false,2447
false,1542
false,1807
false,4635
false,950
false,574
false,1874
false,3541
false,4260
true,1393
false,1002
false,3550
false,1073
false,4981
false,739
false,1048
false,375
false,5100
false,3622
false,4025
false,239
false,1680
false,606
true,1251
false,1833
false,4584
false,1337
false,294
false,1873
false,2056
false,4195
false,46
false,3023
false,3714
false,3434
false,738
false,1262
false,785
false,1000
false,4694
false,1756
false,768
false,1497
false,3241
false,2901
false,951
false,2655
false,2315
false,1075
false,122
false,754
false,30
false,3511
false,1024
false,875
false,207
false,2442
false,4747
true,544
false,3680
false,976
false,4336
false,2604
false,4435
false,5698
false,295
false,2413
false,1370
false,4659
false,4017
false,3262
false,2766
true,245
false,2892
false,5384
false,2334
false,1318
false,3927
false,2586
false,5563
false,4708
false,2912
false,1585
false,2220
false,4406
false,4690
false,1897
false,5783
true,1072
false,2861
false,1040
false,280
false,5075
false,406
false,192
false,1070
false,1190
false,5066
false,3269
false,1741
false,3949
false,1315
false,3237
false,2328
false,625
false,1645
false,4113
false,3340
false,608
false,820
false,2749
false,4946
false,808
false,2996
false,786
false,5346
false,5102
false,442
false,4903
false,5880
false,4518
false,3385
false,123
false,1034
false,520
true,1972
false,5590
false,1705
false,397
false,5597
false,4752
false,1164
false,1556
false,4080
false,1584
false,1460
false,1695
false,1003
false,3108
true,335
false,2978
false,477
false,475
false,314
false,3877
false,29
false,6016
false,4402
false,2042
false,3416
false,5508
false,1664
false,1694
false,1059
false,556
false,537
false,4215
false,5279
false,1602
false,3311
false,2297
false,3057
false,2418
true,639
false,350
false,2786
false,2888
false,2917
false,1291
false,279
false,1152
false,1440
false,453
false,262
false,2057
false,1395
false,2437
false,406
false,2771
false,2225
false,2278
false,6398
false,2512
false,3285
false,2006
false,1692
false,4590
false,1044
false,2326
false,135
false,6351
false,1236
false,3352
false,1884
false,2670
false,5070
false,1762
false,4750
false,5749
false,4403
false,2422
false,735
false,1805
false,3352
false,2623
false,4463
false,2243
false,5934
false,1294
false,5497
false,6003
false,2243
false,4814
false,2242
false,50
false,1633
false,1275
false,5351
false,3048
false,1327
false,6109
false,1203
false,2650
false,4653
true,376
false,2993
false,596
false,2278
false,3226
false,1577
false,329
false,5824
false,2554
false,6073
false,712
