badDirt,timeAlive
false,215
false,263
false,141
false,627
true,285
false,748
false,696
false,706
false,360
true,708
false,623
false,1196
false,1564
false,1902
false,2259
false,1082
false,663
false,2360
false,992
false,1463
false,403
false,160
false,2966
false,2300
false,676
false,1405
false,2135
true,251
false,1805
false,2775
false,1599
false,1935
false,3531
false,554
false,1818
false,1309
false,518
false,623
false,3252
false,2797
false,2469
false,3456
false,2423
false,3022
false,3764
false,141
false,2754
false,2767
false,1247
false,391
false,736
false,3195
false,2758
false,1123
false,1904
false,549
false,680
false,2760
false,466
false,2983
false,4078
false,1301
false,3522
false,2720
false,2825
false,698
false,1339
false,1783
false,77
false,2452
false,3086
false,1045
false,763
false,3460
false,903
false,4597
false,646
false,4775
false,1608
false,3575
false,429
false,5145
false,2440
false,915
false,79
false,32
false,3222
false,2755
false,3232
false,1745
false,4683
false,1117
false,2304
false,4153
false,4690
false,1930
false,4205
false,2268
false,3498
false,778
false,2772
true,2340
false,3226
false,2821
false,212
false,3148
false,2831
false,2370
true,1201
false,2547
false,900
false,962
false,1417
false,1096
false,6418
false,3128
false,5287
false,2850
false,6582
false,913
false,455
false,363
false,5542
false,1720
false,4627
false,4615
false,3999
false,695
false,742
false,387
false,5703
false,72
false,1615
false,1295
false,1231
false,2507
false,447
false,3382
false,1448
false,6320
false,3080
false,2270
false,6823
false,6960
false,924
false,1874
false,1880
false,1985
false,2337
false,2809
false,2676
false,6257
false,5814
false,1126
false,4386
false,6388
false,1738
false,2337
false,1128
false,147
false,5245
true,1453
false,1330
false,2837
false,2047
false,239
false,5657
false,1434
false,1357
false,995
false,355
false,5848
false,4655
false,1768
false,807
false,721
false,4615
false,3467
false,5203
false,3196
false,5302
false,1809
false,243
false,1161
false,4821
false,1882
false,5562
false,1524
true,1763
false,791
false,3863
false,2725
false,2204
false,3516
false,5620
false,2684
false,612
false,1514
false,2128
false,768
false,1572
false,2924
false,5395
false,2095
false,2999
false,1654
false,6302
false,2127
false,3688
false,3469
false,3708
false,121
false,3282
false,2528
false,2358
false,746
false,284
false,2759
false,545
false,286
true,479
false,1975
false,1100
false,2679
false,3526
false,979
false,986
false,2481
false,2007
false,1342
false,1936
false,2088
false,272
false,45
false,2076
false,1955
true,1344
false,1416
false,820
false,2042
false,1721
false,2507
false,27
false,1079
false,3422
false,1339
false,4676
false,2483
false,4003
false,923
false,4911
false,79
false,529
false,4796
false,861
false,6862
false,2675
false,3824
false,6782
false,6428
false,2105
false,2948
false,1895
false,1029
false,3041
false,1790
false,3441
false,429
false,1013
false,5399
false,2113
false,1324
false,1362
false,82
false,2175
false,2373
false,405
true,1018
false,418
false,2261
false,1842
false,140
false,615
false,1753
false,1657
false,143
false,3375
false,3185
false,5615
false,1529
false,6689
false,315
false,909
false,1615
false,6271
false,3066
false,4037
false,1572
false,959
false,87
false,89
false,3102
false,5040
false,2675
false,564
false,2318
false,1458
false,768
false,1183
true,2315
false,139
false,1233
false,198
false,5865
false,2498
false,4124
false,6224
false,5718
false,1732
false,987
true,2311
false,2991
false,6016
false,6361
false,4303
false,1691
