badDirt,timeAlive
false,209
false,524
false,492
false,1065
false,1174
false,413
false,781
false,863
false,260
false,80
false,277
false,715
false,2287
false,940
false,560
false,739
false,1053
false,1113
false,472
false,2730
false,1053
false,665
false,978
false,1217
false,2716
false,795
false,2653
false,347
false,3039
false,963
false,719
false,2838
false,966
false,2150
false,1721
false,916
false,3205
false,137
false,3559
false,3053
false,1910
false,2567
false,1199
false,3079
false,2754
false,93
false,569
false,1524
false,1864
false,2746
false,1234
false,1083
false,2094
false,870
false,1446
false,1427
false,972
false,2285
false,1246
false,3591
false,1685
false,1039
false,2921
false,2222
false,3140
false,2893
false,3496
false,656
false,2515
false,646
false,1129
false,3323
false,288
false,2523
false,2645
false,1088
false,1069
false,2338
false,58
false,491
false,1740
false,2431
false,2706
false,2966
false,1036
false,1394
false,337
false,164
false,1942
false,2406
false,45
false,1550
false,1067
false,190
false,2781
false,3001
false,237
false,4618
false,556
false,2408
false,2752
false,3815
false,451
false,1487
false,210
false,1472
false,1501
false,4566
false,2455
false,800
false,2239
false,1249
false,901
false,2349
false,2882
false,2881
false,2403
false,2395
false,2395
false,2729
false,209
false,2081
false,1403
false,1748
false,2103
false,1607
false,759
false,2578
false,1763
false,2445
false,3084
false,1421
false,955
false,3232
false,418
false,2599
false,3037
false,1688
false,2583
false,1356
false,1943
false,3196
false,3301
false,1196
false,764
false,1326
false,1658
false,3245
false,3270
false,2344
false,3152
false,2712
false,2483
false,182
false,3107
false,1493
false,2766
false,891
false,1984
false,3016
false,2476
false,1637
false,857
false,2788
false,1991
false,2402
false,2642
false,2511
false,101
false,2236
false,1700
false,796
true,1649
false,3968
false,4086
false,1384
false,1397
false,2251
false,4352
false,1671
false,1768
false,1568
false,1850
false,5
false,2657
false,1312
false,2278
false,3112
false,3463
false,1058
false,2818
false,787
false,1900
false,1279
false,3463
false,3558
false,2440
false,3747
false,805
false,1028
false,1424
false,1377
false,3977
false,2293
false,3089
false,4352
false,3198
false,2699
false,2572
true,2407
false,3712
false,3341
false,1836
false,2752
false,863
false,3244
false,535
false,2735
true,2849
false,3494
false,1352
false,3409
false,2741
false,2484
false,2074
false,1357
false,3430
false,3149
false,2946
false,1747
false,1014
true,581
false,1034
false,2757
false,2273
false,75
false,3104
false,2380
false,205
false,381
false,926
false,1283
false,1098
false,597
false,3116
false,355
false,2726
false,54
false,1280
false,236
false,979
false,1068
false,1704
false,2716
false,2097
false,1785
false,2702
false,2079
false,1991
false,69
false,405
false,12
false,1942
false,2561
false,2775
false,920
false,326
false,4508
false,3045
false,1071
false,1616
false,373
false,2244
false,1666
false,2749
false,3444
false,1045
false,3816
false,2777
false,3039
false,1347
false,2062
false,1392
false,3461
false,1801
false,2022
false,2314
false,268
false,882
false,2238
false,2444
false,3169
false,527
false,76
false,2351
false,786
false,3805
false,554
false,2747
false,3433
false,221
false,2420
false,632
false,1047
false,261
false,2325
false,3057
false,2765
false,1531
false,380
false,1346
false,3405
false,2758
false,1881
false,1365
false,270
false,2916
false,851
false,3270
false,2455
