badDirt,timeAlive
false,10
false,267
false,135
false,50
false,386
false,251
false,90
false,608
false,529
false,258
false,1203
false,537
false,1127
false,1289
false,1889
false,319
false,326
false,2576
false,274
false,1789
false,1264
false,2662
false,1691
false,287
false,2119
false,2816
true,2932
false,1105
false,1112
false,1287
false,1153
false,867
false,1026
false,181
false,1914
false,654
false,865
false,3204
false,1641
false,126
false,12
false,3259
false,2807
false,1784
false,3329
false,3525
false,1633
false,339
false,2094
false,1350
false,2408
false,4082
false,2583
false,1977
false,4411
false,2825
false,900
false,3206
false,2438
false,2319
false,95
false,3219
false,2898
false,597
false,2804
false,1313
false,2169
false,967
false,208
false,2851
false,2844
false,1890
false,3368
false,3334
false,640
false,2116
false,1134
false,475
false,113
false,1617
false,2760
false,636
false,940
false,84
false,242
false,532
false,2175
true,74
false,2910
false,2970
true,2966
false,1261
false,1646
false,1558
false,455
false,644
false,837
false,3979
false,4348
false,764
false,1265
false,1616
false,4237
false,1275
false,2574
false,1289
false,3786
false,162
false,1773
false,2136
false,862
false,1279
false,2885
true,3873
false,2576
false,286
false,662
false,1464
false,2654
false,2986
false,3480
false,1808
false,750
false,2633
false,2102
false,46
false,29
false,1543
false,1799
false,193
false,3127
false,3367
false,1117
false,162
false,1951
false,952
false,2156
false,1977
false,1779
false,974
false,1025
false,2686
false,1706
false,125
false,1332
false,1661
false,222
false,910
false,1211
false,941
false,1307
false,506
false,2817
false,1130
false,2661
false,2207
false,1508
false,3009
false,2671
false,4349
false,4147
false,1252
false,1347
false,2089
false,3706
false,400
false,103
false,1453
false,2294
false,1520
false,724
false,2704
true,641
false,4567
false,990
false,1677
false,1392
true,1784
false,2980
false,1792
false,68
false,1595
false,2819
false,935
false,854
false,2879
false,1947
false,1463
false,1304
false,2835
false,3323
false,3461
false,2053
false,3484
false,209
false,1888
false,3352
false,2308
false,964
false,1581
false,352
false,1093
false,3493
false,791
false,1129
false,2648
false,1414
false,1990
false,113
true,690
false,1203
false,1946
false,157
false,1754
false,1745
false,1526
false,3453
false,3280
false,163
false,1665
false,1268
false,708
false,467
false,442
false,876
false,1042
false,1827
false,3530
false,1178
false,2245
false,3495
false,617
false,480
false,1218
false,1961
false,2391
false,2478
false,2486
false,789
false,1771
false,2019
false,2714
false,237
false,1767
false,492
false,2755
false,53
false,2597
true,1869
false,2311
false,2674
false,2020
false,2904
false,1433
false,2780
false,3825
false,1875
false,98
false,1972
false,3519
false,725
false,3318
false,32
false,2133
false,463
false,2244
false,2823
false,957
false,1431
false,3856
false,4030
false,715
false,2913
true,204
false,1173
false,1602
false,98
false,2008
false,1743
false,1875
false,164
false,3240
false,3306
false,1970
false,3215
false,3505
false,1705
false,1898
false,1170
true,2338
false,808
false,2540
false,5
false,1853
false,3514
false,1022
false,1917
false,2423
false,3619
false,378
false,1869
true,2140
false,686
false,3349
false,2821
false,1695
false,2828
false,1280
false,471
false,1379
