badDirt,timeAlive
false,116
false,193
false,662
false,561
false,740
false,1791
false,185
false,1857
false,1098
false,455
false,1421
false,987
false,289
false,424
false,1000
false,596
true,2710
false,1221
false,616
false,2247
false,3099
false,2246
false,2235
false,3084
false,3415
false,2263
false,1835
false,1276
false,1060
false,2021
false,3240
false,2943
false,950
true,2453
false,2004
false,3341
false,4323
true,1167
false,1603
false,3445
false,1099
false,2491
false,1793
false,2981
false,2020
false,2426
false,878
false,109
false,2935
false,2760
false,377
false,2598
false,227
false,1676
false,1407
false,2590
false,3429
false,280
false,695
false,1201
false,944
false,2180
false,2340
false,3242
false,387
true,3246
false,1789
false,1782
false,1688
false,1203
false,804
false,1483
false,665
false,2816
false,3176
false,1279
false,2778
false,1855
true,70
false,533
false,2049
false,335
false,565
true,3701
false,4211
false,2861
false,2665
false,2636
false,2699
false,479
false,2588
false,2553
false,1454
false,1426
true,1704
false,138
false,1674
true,368
false,112
false,2889
false,2656
false,1120
false,2184
true,1779
false,2389
true,1468
false,1884
false,2500
false,549
false,779
false,2795
false,3145
false,1654
false,2515
true,1446
false,628
false,4541
false,68
false,920
false,1044
false,2682
false,2167
false,1345
false,1051
false,2292
false,2104
false,2003
false,11
false,2318
false,1314
false,3084
false,2402
false,755
false,918
false,1609
false,3307
false,960
true,1093
false,50
false,507
false,853
false,2631
false,2583
false,3577
false,3621
false,3349
false,194
false,2381
false,1697
false,1032
false,397
true,2819
false,608
false,1755
false,2770
false,2975
false,1482
false,2054
false,2853
false,1712
false,2209
false,1582
false,1196
false,153
true,709
false,464
false,4280
false,123
false,553
false,1688
false,681
false,813
false,4090
false,2179
false,1208
false,1854
false,4446
false,2901
false,4445
false,4455
false,979
false,2260
false,4271
false,1904
false,4133
false,2645
false,2139
false,2995
false,2546
false,409
false,2411
false,1991
true,826
false,2330
false,832
false,1923
false,1801
false,3561
false,1328
false,2020
false,3885
false,1343
false,372
false,528
false,3147
false,1829
false,360
false,1755
false,3509
false,3446
false,1836
false,1192
false,2862
false,815
false,1205
false,532
false,3124
false,3018
false,7
false,1453
false,83
false,1005
false,2816
false,2073
true,1976
false,3450
false,2261
false,2755
false,1759
false,3041
false,2034
false,1270
false,1368
false,2443
false,2515
false,2526
false,989
false,1940
false,3129
false,3102
false,531
false,1047
false,2570
false,2479
false,131
false,4289
false,665
false,877
false,1234
false,1811
false,1268
false,3726
false,1983
false,119
false,1810
false,4040
false,2140
true,2335
false,395
false,2905
false,2692
false,3425
false,2186
false,4163
false,2797
false,58
false,2208
false,2504
true,1157
false,1762
false,1151
false,2527
false,3097
false,4530
false,4094
false,2090
false,1433
false,2389
true,1105
false,455
false,3376
false,2299
false,1413
false,2935
false,268
false,2431
false,1285
false,1688
false,2459
false,656
false,1374
false,398
false,468
false,1223
false,646
false,1362
false,1679
false,1477
false,3569
false,2523
false,2786
false,1887
