badDirt,timeAlive
false,105
false,271
false,793
false,196
false,293
false,1644
false,1792
false,1393
false,228
false,342
false,1956
false,1446
false,2328
false,1095
false,1718
false,372
false,990
false,652
false,1844
false,812
true,325
false,1024
false,3127
false,989
false,2291
false,2255
true,2899
false,2939
false,14
false,2497
false,1727
false,392
false,701
false,652
false,2084
false,456
false,194
false,2446
false,919
false,2267
false,1794
false,1877
false,3062
false,3446
false,1898
false,1326
false,1626
false,569
false,2839
false,567
false,2117
false,1819
false,2693
false,2136
false,211
true,1413
false,2941
false,3468
false,1173
false,3208
false,2346
false,2266
false,3385
false,1089
false,2653
false,1565
false,1995
false,82
false,1454
false,1871
false,2116
false,2129
false,2111
false,1071
false,851
false,616
false,1941
false,770
false,186
false,140
false,921
false,2607
false,2344
false,2933
false,485
false,585
false,3024
false,3304
false,2228
false,1627
false,2643
false,1067
false,1729
false,4536
false,4303
false,3676
false,264
false,874
false,3829
false,3071
false,2345
false,134
false,951
false,1332
false,2356
false,3162
false,2077
false,326
false,1776
false,1659
false,923
false,1064
false,2840
false,3776
false,1034
false,191
false,1921
false,2058
false,2989
false,4341
false,2010
false,3010
false,2567
false,2868
false,1377
false,3604
false,1621
false,766
false,2629
false,2350
false,531
false,1546
false,3421
false,2221
false,627
false,978
false,932
false,145
false,899
false,2959
false,2779
false,3032
false,1671
false,2327
false,908
false,447
false,2359
false,360
false,1494
false,2450
false,3354
false,2765
false,1670
false,2320
false,1058
false,1465
false,318
false,3297
false,4085
false,628
true,2283
false,391
false,1300
true,1982
false,68
false,2815
false,854
false,473
false,2460
true,971
false,1413
false,1161
false,1721
true,493
false,1460
false,1252
false,1725
false,955
false,1488
true,1705
false,2126
false,2591
false,2448
false,4526
false,4393
true,4124
false,1646
false,3733
false,3208
false,4581
false,3009
false,2483
false,2361
false,3341
false,2655
false,407
false,2540
false,2594
false,836
false,242
false,1978
false,2171
true,1288
true,1181
false,2449
false,333
false,1898
false,1766
false,2606
false,3073
true,3445
false,1075
true,209
false,3182
false,3003
false,3053
false,1439
false,3259
false,3322
false,2803
false,483
true,2304
false,3278
false,2927
false,2511
false,1625
false,750
false,3225
false,2561
false,995
false,2850
false,1848
false,886
false,940
false,1918
true,1386
false,61
false,1631
false,3024
false,1515
false,2083
false,2705
false,1252
false,1833
false,3471
false,694
false,3213
false,1344
false,556
true,1876
false,2794
false,2231
false,954
false,1525
true,1973
false,2568
false,2295
false,3593
false,1004
false,935
false,1265
false,2454
false,742
false,4396
false,4134
false,2371
false,3662
false,3153
true,2798
false,3033
false,4460
false,759
false,1930
false,2023
false,1450
false,1337
false,1231
false,2307
false,2180
false,4535
false,731
false,1368
false,1597
false,1349
false,3148
false,2111
false,246
false,3419
false,553
false,1076
false,3081
false,2430
false,2780
false,3235
false,3323
false,2306
false,1336
false,3103
