badDirt,timeAlive
false,354
false,217
false,561
false,716
false,877
false,239
false,1938
false,1819
false,1523
false,1551
false,1485
false,358
false,1315
false,345
false,1708
false,81
false,504
true,1074
false,2444
false,453
false,667
false,1616
false,113
false,1079
false,596
false,2622
false,2996
false,942
false,306
false,2484
false,1078
false,1190
false,2459
false,1451
false,3
true,865
false,1698
false,1366
false,3233
false,1009
false,879
false,2433
false,3313
false,2678
false,36
false,1996
false,1294
false,628
false,2348
false,942
false,507
false,4159
false,2378
false,2598
false,3353
false,3171
false,2777
false,984
false,1142
false,3373
false,3342
false,2457
false,1706
false,1446
false,620
false,2965
false,470
false,3510
false,2523
false,1362
false,52
false,700
false,2332
false,1008
false,599
false,1737
false,2267
false,2403
false,1414
false,2951
false,1969
false,1048
true,1845
false,905
false,2914
false,2125
false,2787
false,654
false,105
false,973
false,1067
false,3546
false,2970
false,2967
false,2899
false,2049
false,736
false,1542
false,998
true,962
false,2934
false,1987
false,160
false,1082
false,303
false,2355
false,358
false,2418
false,281
false,2646
false,2915
false,4626
false,2606
false,1613
false,1296
false,400
false,4310
false,2627
false,2933
false,2475
false,4315
false,1140
false,2347
false,553
false,1002
true,3701
false,1083
false,1283
false,2381
false,1112
false,1138
false,3209
false,54
false,4003
false,2711
false,2258
false,325
false,1802
false,3115
false,3559
false,3139
false,2684
false,1659
false,3124
false,80
false,1134
false,3151
false,2539
false,2798
false,4178
false,3445
false,980
false,2378
false,952
false,408
false,820
false,2507
false,1432
false,1250
false,2128
false,2217
false,2748
false,2343
false,22
false,1395
false,2412
false,2961
false,2972
false,1021
false,3154
false,1975
false,234
false,541
false,1935
false,1943
false,2983
false,1532
false,3393
false,1714
true,1614
false,1778
false,465
false,2495
false,928
false,532
false,2421
false,3010
false,51
false,394
false,3797
false,380
false,2624
false,176
false,2986
false,2123
false,2508
false,2413
false,312
false,2390
false,3297
false,1055
false,382
false,1232
false,280
false,1308
false,1755
false,205
false,938
false,2448
false,2050
false,2356
false,653
false,433
false,3045
false,2371
false,363
false,858
false,2810
false,1056
false,781
false,1921
false,3790
false,2603
false,2234
false,2175
false,120
false,3241
false,3075
false,3584
false,1599
false,1725
false,1039
false,778
false,1631
false,2707
false,463
false,1033
false,1741
false,647
false,2793
false,68
false,1148
false,156
false,3
false,3398
false,3557
false,1663
true,1054
false,453
false,1007
false,353
false,2124
false,1824
false,551
false,1535
false,3006
false,1978
false,702
false,2008
false,3189
true,2185
false,1017
false,2179
false,1579
false,778
false,1689
false,1531
false,1671
false,872
false,3907
false,4231
false,1674
false,2503
false,2377
false,346
false,4619
false,2934
false,1742
false,325
false,1999
false,1562
false,3369
false,4362
false,755
false,1564
false,1394
false,1042
false,1060
false,870
false,983
false,1008
false,2408
false,2129
false,82
false,1426
false,3647
false,3490
false,3124
false,1299
false,443
false,452
false,855
false,4325
false,2620
false,3321
false,3094
false,908
false,1044
false,130
false,691
false,3276
false,2270
false,1549
false,1081
false,1254
false,647
false,3169
false,247
false,2823
false,2927
false,1780
false,452
false,225
false,2728
