badDirt,timeAlive
false,308
true,256
false,330
false,384
false,285
false,506
false,637
false,838
false,1310
false,723
false,1668
false,1419
false,1925
false,125
false,860
false,621
false,1892
false,2849
false,161
false,1372
false,2406
false,425
false,1643
false,1794
false,1745
false,307
false,2522
false,2741
false,1434
false,1841
false,2009
false,2499
false,234
false,2257
false,2062
false,2085
false,1252
false,816
false,445
false,235
false,3047
false,903
false,3037
false,1738
false,3107
false,631
false,3140
false,4271
false,1892
false,2808
true,2190
false,1914
true,1320
false,2820
false,1584
false,977
false,233
false,1921
false,3312
false,703
false,2847
false,1805
false,2625
false,3528
false,2715
true,830
false,1267
false,2071
false,2398
false,2242
false,3547
false,2237
false,3091
false,565
false,3200
false,2885
false,1598
false,3258
false,2926
false,1316
false,867
false,2309
false,588
false,1168
false,3045
false,2863
false,1482
false,1815
false,2818
false,764
false,1510
false,2947
false,1315
false,1950
false,2179
false,444
false,1234
false,557
false,4432
false,2751
false,1283
false,2612
false,4440
false,3023
false,2056
false,2428
false,1094
false,3515
false,1803
false,1477
false,2298
false,473
false,2901
false,1048
false,60
false,4621
false,1895
false,2185
false,4094
false,1303
false,2709
false,3036
false,1294
false,2915
false,2269
false,146
false,3524
false,2769
false,2919
false,994
false,1239
false,1870
false,353
false,1633
false,1384
false,2518
false,1058
false,2059
false,2508
false,1846
false,1950
false,689
false,2433
false,263
false,1597
false,402
false,2250
false,174
false,1822
false,3486
false,960
false,3320
false,2508
false,2773
false,51
false,1147
false,3050
false,1511
false,3460
false,2215
false,2580
false,1037
false,2540
false,373
false,3584
false,2100
false,1066
false,2343
false,1002
false,823
false,339
false,4483
false,2755
false,1810
false,741
false,250
false,1912
true,800
false,1486
false,1205
false,2976
false,513
false,2784
false,4653
false,875
true,1926
false,849
false,365
false,3439
true,1537
true,1563
false,2585
false,352
false,2256
false,2582
false,983
false,2773
false,1172
false,2946
false,2555
false,3265
false,2281
false,2433
false,3122
false,2952
false,115
false,2465
false,2617
true,2387
false,3904
false,2868
false,1048
false,263
false,743
false,1052
false,613
false,769
false,3480
false,1641
false,567
false,656
false,3457
false,3079
false,2146
false,1748
false,2570
false,2482
false,3128
false,2273
false,3354
false,3017
false,1120
false,2649
false,703
false,1333
true,3571
false,3059
false,267
false,3013
false,3192
false,1056
false,2614
false,439
false,3306
false,792
false,2966
false,982
false,3451
false,1129
false,516
false,2543
false,360
false,2468
false,2534
false,1677
false,379
false,2553
false,2193
true,651
true,3603
false,584
false,2182
false,3546
true,2956
false,1092
false,955
true,2509
false,566
false,2201
false,2631
false,2788
false,78
false,4275
false,2677
false,2039
false,2895
false,1115
false,4565
false,2414
false,2966
false,95
false,3799
true,503
true,634
false,1546
false,1414
false,131
false,3007
false,118
false,1745
false,4506
false,3429
false,2316
false,3345
false,3051
false,3499
false,1083
false,3544
false,314
false,2809
false,742
false,275
false,695
false,290
false,2462
false,385
false,937
false,3013
false,2824
