badDirt,timeAlive
false,232
false,1020
false,1165
false,567
false,1185
false,888
false,1632
false,1669
true,1350
true,1885
false,432
false,1433
false,1126
false,674
false,1885
false,1070
false,1900
false,1727
false,2504
false,871
false,52
false,1392
false,2803
false,237
false,837
false,1634
true,1105
false,1302
false,985
false,1424
false,2893
false,111
false,2214
true,1003
false,1645
false,1253
false,468
false,953
false,12
false,2058
false,1471
false,1811
false,455
false,893
false,502
false,1189
false,4012
false,217
false,1500
false,1672
false,3055
true,365
false,1633
false,2877
false,476
false,3422
false,1361
false,382
false,89
false,1910
false,1080
false,2790
false,1014
false,2784
false,1426
true,59
false,2412
false,1429
false,1867
false,2431
false,3254
true,810
false,2018
false,3572
false,918
false,2248
false,3305
false,72
false,2930
false,1323
false,542
false,1183
false,3494
false,3327
false,3567
false,2745
false,1717
false,2820
false,893
false,145
false,241
false,3450
false,2883
false,2842
false,734
false,2889
false,1136
false,2579
false,3059
false,74
false,1964
false,4538
false,769
false,2600
true,1630
false,2614
false,1562
false,3566
false,3669
false,2607
false,3509
false,4131
false,2118
false,2017
false,547
false,915
false,1877
false,221
false,2735
false,2500
false,1712
false,3708
false,518
false,76
false,2589
false,2853
false,2959
false,4248
false,3050
false,3787
false,1879
false,3049
false,1089
false,1529
false,1003
false,1466
false,1596
false,2555
false,881
false,1824
false,2232
false,1125
false,2801
false,4523
false,3340
false,2557
false,394
false,138
false,1131
true,887
false,4567
false,385
false,906
false,2821
false,2347
false,1837
false,1976
false,437
false,1924
true,2564
false,2268
false,2394
false,1441
false,2795
true,51
false,479
false,613
false,2217
false,2359
false,2073
false,2829
false,82
false,871
false,60
false,3525
false,1970
false,3427
false,1251
false,1189
false,683
false,2303
false,1452
false,2787
false,2574
false,385
false,2285
false,2323
false,2893
false,800
false,1499
false,2204
false,271
false,2544
false,392
false,663
false,1025
false,670
false,2770
false,968
false,1964
false,1665
false,58
false,709
false,866
false,1413
false,1364
false,1964
false,2597
false,2973
false,1091
false,1625
false,270
false,4378
false,357
false,3001
false,3191
false,1415
false,2689
false,2756
false,85
false,3682
false,2363
false,1933
false,1315
false,716
false,680
true,2930
false,2992
true,1217
false,2163
false,1879
false,1661
false,2744
false,1263
false,135
true,960
false,2042
false,2048
false,264
false,861
false,3236
false,1867
false,3466
false,751
false,626
false,1691
false,3607
false,3123
false,3007
false,6
false,395
false,1330
false,823
false,3512
false,2812
false,3417
false,903
false,1370
false,210
false,2137
false,3053
false,2412
true,442
false,2638
false,132
false,703
false,1198
false,1127
false,2915
true,760
false,308
false,2680
false,662
false,153
false,598
false,1033
false,497
true,1171
false,1908
false,1255
false,2939
false,2114
false,2620
false,2138
false,2038
false,598
false,1127
false,131
false,1979
false,563
false,1260
false,849
false,2663
false,691
false,2406
true,1506
false,1952
false,2043
false,1853
false,1631
false,683
false,4264
false,4170
false,2550
false,1845
false,2387
false,2467
false,3561
false,3910
false,951
false,1749
false,1604
false,662
false,1543
false,3014
false,3332
false,83
false,3759
false,2497
false,3881
false,2925
false,1488
false,1214
false,1319
false,2327
true,1561
false,1817
false,1601
false,418
false,291
false,1858
false,1578
false,2234
false,391
false,1915
false,1291
false,2688
false,2536
false,2131
false,1810
false,1380
false,795
false,770
false,1238
false,2683
false,1472
false,3484
false,28
false,1110
false,2320
false,1405
false,609
false,3441
false,169
false,582
false,1498
false,755
false,3290
false,1398
false,3553
false,3400
false,2574
true,2260
