badDirt,timeAlive
false,690
false,105
false,355
false,771
false,1005
false,645
false,459
false,1041
true,35
false,939
false,1571
false,1025
false,371
false,1672
true,1700
false,1387
false,927
false,1033
false,1346
false,1961
false,787
false,331
false,1254
false,2580
false,1937
false,2113
false,2738
true,266
false,1420
false,727
false,706
false,1764
false,2649
false,1153
false,2030
false,2700
false,1019
false,1988
true,2489
false,947
false,467
false,1624
false,871
false,2316
false,1322
false,536
false,1252
false,3882
false,3542
false,1788
false,905
false,2227
false,2013
true,1733
false,2903
false,3394
false,3268
false,3419
false,1406
false,2333
false,4062
false,2861
false,3577
false,1273
false,327
false,882
false,2358
true,823
false,1574
false,3137
false,3057
false,761
false,3435
false,2088
false,2036
false,494
false,2924
false,377
false,2365
false,1600
false,218
false,2599
false,1383
false,2134
false,445
false,2700
false,3199
false,1136
false,2060
false,1640
false,1440
false,2060
false,2581
false,793
false,2234
false,1251
false,967
false,2564
false,2450
false,918
true,1175
false,1594
false,2936
false,2987
false,1235
false,2071
false,323
false,3543
false,2761
false,585
false,3018
false,740
false,1906
true,928
false,2611
false,97
false,4257
false,1889
false,3644
false,1933
false,4488
false,3359
false,356
false,1189
false,1957
false,312
false,1865
false,4378
false,502
false,3204
false,2809
false,2766
false,1239
false,429
false,3527
false,1224
false,475
false,1506
false,1093
false,4384
false,4263
false,1962
false,2514
false,1409
false,152
false,1721
false,1229
false,1145
false,1377
false,911
false,1475
false,921
false,402
false,1223
false,4130
false,2109
false,1871
false,676
false,750
false,872
false,4218
false,981
false,3328
false,410
false,3421
false,665
false,876
false,4406
false,4465
false,4290
false,2815
false,938
false,1017
false,3175
false,568
false,3359
false,3250
false,3187
false,1956
false,2910
false,3288
false,1639
false,1903
false,1299
false,935
false,1205
false,3497
false,45
false,2986
false,1080
false,950
false,3248
false,1238
false,1479
false,1329
false,1239
false,370
true,1709
false,2205
false,714
false,1053
false,3247
false,2672
false,843
false,1343
false,3122
false,252
false,2042
false,1957
false,2911
false,1825
false,1677
false,2828
false,2696
true,2813
false,392
false,388
false,2835
false,324
false,2103
false,2312
false,343
false,3917
false,2212
false,1535
false,985
false,188
false,2759
false,2738
false,3225
false,3712
false,2301
false,1604
false,2063
false,1468
false,2460
false,2918
false,735
false,1600
true,1958
false,2506
false,3100
false,1077
false,4330
false,3544
false,1450
false,2183
false,1527
false,1262
false,4348
false,2553
false,1773
false,678
false,2887
false,3347
false,1411
false,3169
false,1200
false,1215
false,2326
false,1607
false,3018
false,154
false,1910
false,2460
false,2960
false,3353
false,2958
false,369
false,1768
false,1144
false,2464
false,3338
false,739
false,1217
false,2324
false,3620
false,3040
false,536
false,2558
false,3202
false,2479
false,2533
false,1726
false,3134
false,1450
false,250
false,683
false,1337
false,2256
false,592
false,1180
false,1066
false,561
false,2236
false,1568
false,2172
false,423
false,2247
false,768
false,624
true,2886
false,2208
false,2236
true,2920
false,3328
false,1135
false,1755
false,2184
false,276
false,3423
false,2970
false,3306
false,2325
false,2779
false,1511
false,1738
false,61
false,1035
true,182
false,4521
false,2089
false,1262
false,568
false,2996
false,3459
false,713
false,1418
false,243
false,2655
false,123
true,1144
false,2994
false,1955
false,2920
false,3326
false,3832
false,354
false,2248
false,1060
false,2123
false,1364
false,522
false,585
false,4145
false,557
false,827
false,2645
false,2234
false,3617
false,567
false,2222
false,3407
false,3232
false,4539
false,1222
false,1087
false,828
false,686
false,2079
false,1611
false,2099
false,1298
false,1711
false,349
false,928
false,1350
false,2184
false,2995
false,2000
false,1499
false,1874
false,2596
false,2445
false,438
false,3126
false,2654
false,569
false,2700
