badDirt,timeAlive
false,147
false,217
false,635
false,649
false,153
false,620
false,1589
false,1152
true,2027
false,1892
false,213
false,2420
false,196
false,47
false,740
false,2585
false,554
false,1317
false,618
false,1126
false,820
false,2377
false,1220
false,2753
false,1487
false,3399
false,1920
false,822
false,2723
false,2833
false,1866
false,23
false,2771
false,1277
false,1086
false,272
true,1363
false,26
false,1029
false,2006
false,3730
false,3069
false,1083
false,1107
false,3214
false,2895
false,1476
false,2971
false,1262
false,2100
false,3009
false,1529
false,3509
false,157
false,2822
false,1901
false,290
false,488
false,2154
false,615
true,2069
false,1836
false,2019
false,2368
false,3193
false,2848
false,1219
false,2281
false,1635
false,582
false,2637
false,491
false,1444
false,1081
true,174
false,1153
false,741
false,2408
false,971
true,775
false,1272
false,2112
true,2133
false,1773
false,884
false,1415
false,1519
false,3448
false,3284
false,966
false,254
false,1124
false,2530
false,178
false,2622
false,1739
false,1273
false,838
false,2264
false,732
true,1309
false,1802
false,233
false,845
false,2907
false,550
false,648
false,4663
false,1293
false,2821
false,3632
false,654
false,2445
false,651
false,3758
false,340
false,536
false,812
false,1100
false,1845
false,1983
false,1620
false,2375
false,503
false,1999
false,471
false,451
false,1046
false,627
false,1311
false,3293
false,1926
false,1993
false,2003
false,1854
false,3395
true,4093
false,2846
false,3565
false,3167
false,4505
true,3553
false,367
false,2375
true,1915
false,651
false,738
false,1545
false,85
true,1574
false,3138
false,1255
false,1896
true,766
false,2140
false,474
false,691
false,595
false,696
false,359
false,54
false,3533
true,2105
false,2384
false,66
false,2273
false,2700
false,1404
false,1391
false,2786
false,3184
false,160
false,1884
true,1088
false,974
false,1115
false,22
false,2465
false,1337
false,3211
false,2317
false,3286
false,1097
false,1868
false,1988
false,741
false,513
false,2306
true,1567
false,1898
false,2159
false,388
false,2873
false,3128
false,2438
false,2427
false,4022
false,1779
false,1278
false,1317
false,1672
false,3728
false,28
false,201
false,1207
false,456
false,2716
true,4518
false,1480
false,167
false,398
false,57
false,3263
false,2412
false,1825
false,61
false,541
false,3864
false,1726
false,1787
false,4557
false,1803
false,714
false,2693
false,450
false,606
false,1140
false,2155
false,2503
false,548
false,2090
false,3382
false,1206
false,780
false,2939
false,112
false,3327
false,4537
false,799
false,2119
false,2018
false,2566
false,222
false,2669
false,1847
false,2835
false,1609
false,1438
false,1354
false,38
false,2958
false,598
false,2128
false,2859
false,2058
false,1131
false,3269
false,2150
false,2944
false,427
false,2371
false,3511
false,1881
false,1645
false,1539
false,2056
false,929
false,2170
false,669
false,76
false,3386
false,1117
false,1274
false,2322
false,2790
false,1935
false,1023
false,3099
false,2215
true,1897
false,1740
false,97
false,2785
false,2698
false,2237
false,4587
false,2518
false,1531
false,2967
false,2080
false,573
false,483
false,2263
false,3554
false,1597
false,2837
false,460
false,252
false,1283
true,3618
false,2570
false,2918
false,2325
false,1349
false,2649
false,1757
false,147
false,1654
false,79
false,1326
false,3430
false,2963
false,371
false,2411
false,1258
false,2326
false,3188
false,1309
false,3320
false,2090
false,4324
false,3017
false,1739
false,3
false,1819
true,715
false,2392
false,3014
false,2066
false,1632
false,2505
false,3597
false,455
false,2498
false,1360
false,1471
false,1575
false,1835
false,1558
false,3260
false,975
false,1935
false,1385
false,2271
false,792
true,1752
false,3478
false,1365
false,3012
false,1914
false,81
false,2858
false,2013
