badDirt,timeAlive
false,37
false,697
false,195
false,645
false,70
false,975
false,960
true,439
false,312
false,1209
false,418
false,428
false,1855
false,1540
false,328
false,1635
false,2112
false,1532
false,1430
false,2342
false,2556
false,1630
false,2435
false,2133
false,1924
false,1028
false,270
false,1865
false,1067
false,1032
false,2003
false,693
false,3443
false,2590
false,1914
false,1099
false,1519
false,1085
false,1408
false,1710
false,3132
false,2812
false,88
true,1240
false,1423
false,3361
false,1546
false,2231
false,1263
true,2585
false,1057
false,2818
false,1553
false,1841
false,1057
false,2639
false,165
false,40
false,1603
false,2908
false,588
true,616
false,1940
false,3386
false,906
false,1596
false,2940
false,2686
false,1342
false,1866
false,2800
false,3098
false,1526
false,2320
false,828
false,2047
true,1958
false,1667
false,2575
false,2521
false,3309
false,889
false,1225
false,1323
false,1992
false,76
false,2507
false,2441
false,1203
false,1174
false,1681
false,1232
false,2020
false,2033
false,2628
false,1080
false,3249
false,1512
false,2126
false,1101
false,512
false,2599
false,1979
false,4635
false,2399
false,4223
false,3183
false,1126
false,1892
false,1359
false,1592
false,990
false,654
false,4354
false,884
false,1454
false,3958
false,104
false,2693
false,3155
false,2875
false,1941
false,1696
false,2983
false,1948
false,1764
false,1716
false,2651
false,1123
false,4055
false,1758
false,1955
false,401
false,1457
false,1297
false,839
false,2215
false,3385
false,2195
false,629
false,1815
false,2758
false,2151
false,2964
false,2623
false,2398
false,2665
false,241
false,3364
false,3083
false,342
false,2840
false,900
false,1928
false,1526
false,1953
false,1819
true,2237
false,2255
true,3261
false,625
false,1031
false,926
false,1614
false,95
false,449
false,2882
false,1360
false,1793
false,860
false,2937
false,1309
false,1610
false,1562
false,990
false,1046
false,336
false,2455
false,546
false,2724
false,786
false,1102
false,1208
false,1862
false,2675
false,2891
false,1536
false,1272
false,2444
false,1026
false,2461
false,1050
false,2329
false,1234
false,2513
false,1806
false,1763
false,657
false,75
false,4389
false,3404
false,2145
false,1929
false,218
false,1308
false,2374
false,3480
false,2541
false,2686
false,4472
false,479
false,2776
false,441
false,862
false,1368
false,2772
false,450
false,914
false,3312
false,741
false,157
false,2117
false,2965
false,2813
false,85
false,3513
false,3156
false,4184
false,784
false,1841
false,3291
false,1290
false,291
false,698
false,124
false,2790
false,501
false,398
false,712
false,1573
false,1014
false,1996
false,1083
false,3089
false,421
false,2071
false,2491
false,3283
false,771
false,3531
false,2873
false,2302
false,121
false,830
false,3108
false,3330
false,41
false,846
false,1466
false,809
false,2305
false,2906
false,3173
false,3145
false,3315
false,2568
false,3432
false,272
false,1786
false,1277
false,3034
false,1480
false,1323
false,1908
false,2252
false,1788
false,100
false,3526
false,2168
false,2265
false,870
false,2799
false,3008
false,1931
false,1585
false,3235
false,1500
false,3134
false,2688
true,3074
false,1525
false,3517
false,2445
false,1501
false,610
false,246
false,672
false,576
false,111
false,808
false,3243
false,313
true,127
false,2949
false,4393
false,29
false,106
false,2320
false,2660
false,2381
false,4659
false,1272
false,2396
false,424
false,2052
false,394
false,3398
false,3097
false,2139
false,314
false,4244
false,4586
false,1591
false,191
false,2220
false,3073
false,502
false,111
false,2089
false,2200
false,3226
false,1657
false,2324
false,3179
false,3047
false,1288
false,2607
false,1177
false,515
false,2899
false,3405
false,1398
false,2534
false,320
false,2832
false,2598
false,2822
false,120
false,3163
false,2086
false,1188
false,2660
false,2911
false,996
false,238
false,548
false,620
false,2096
false,96
false,431
false,2729
false,832
false,3306
false,1958
false,334
false,1329
false,241
false,1081
false,3019
