badDirt,timeAlive
false,349
false,466
false,69
false,435
false,475
false,918
true,667
true,1078
false,271
false,713
false,57
false,881
false,497
false,1478
false,1112
false,1395
false,657
false,1926
false,988
false,2073
false,1365
false,1306
true,513
false,487
false,665
false,924
false,1673
true,320
false,1540
false,1435
false,1949
false,654
false,2013
false,2659
false,1483
false,603
false,935
false,1687
false,1903
false,2286
false,1278
false,1508
false,1390
true,893
false,388
false,423
false,2648
false,2100
false,1896
false,1673
false,2273
false,436
false,34
false,583
false,1780
false,1708
false,2111
false,3765
false,2373
false,1115
false,2159
false,850
false,956
false,3023
false,1256
false,4281
false,3226
true,2064
false,2193
false,1623
true,3280
false,3006
true,3383
false,1574
false,1593
false,3165
false,3489
false,3419
false,1981
false,1716
false,3224
false,311
false,922
false,929
false,1392
false,3136
false,3056
false,3356
false,898
false,1183
false,2545
false,3273
false,2762
false,3618
false,1852
false,286
false,2275
false,2842
false,2926
false,1716
false,1483
false,2331
false,2124
false,230
false,1277
false,2487
false,3200
false,977
false,3165
false,2492
false,1890
false,1718
false,72
true,1988
false,123
false,999
false,3605
false,2111
false,3125
false,2795
false,1639
false,3643
false,2727
false,422
false,4413
false,143
false,3648
false,2485
false,2437
false,1284
false,2879
false,3207
false,2870
false,3907
false,847
false,943
false,2965
false,576
false,2957
false,1409
false,1823
false,2406
false,2483
false,2876
false,2606
false,2980
false,4138
false,834
false,1607
false,1659
true,398
false,1282
false,1292
false,612
false,3048
false,599
false,3631
false,2060
false,1338
false,4157
false,2808
false,2532
false,1757
true,3315
false,2100
false,2800
false,2496
false,1702
false,2370
false,3083
false,79
false,3572
false,329
false,2481
false,2991
false,1441
false,1919
false,235
false,1787
false,1853
false,2056
false,2268
false,2480
false,922
false,2090
false,2728
false,3544
false,2943
false,1978
false,2511
false,584
false,2009
true,1061
true,2202
false,2129
false,3361
false,395
false,1969
false,1817
false,451
false,3149
false,2217
false,3601
false,2256
false,2667
false,2187
false,1373
false,1662
false,2624
false,2798
false,196
false,1065
false,627
false,1329
false,2561
false,718
false,4579
false,1934
false,430
false,627
false,2145
false,1403
false,4289
false,1254
false,1573
false,1954
false,429
false,656
false,1821
false,2472
false,3305
false,2884
false,2636
false,508
false,1979
false,4370
false,4570
true,2060
false,274
false,2788
false,3026
false,3201
false,2390
false,1039
false,1105
false,946
false,2230
false,747
false,3777
false,1290
false,2586
false,730
false,739
false,3125
false,3547
false,2096
false,842
false,438
false,962
false,851
false,4573
false,3163
false,1061
false,2718
true,450
false,3245
true,2087
false,1866
false,1959
false,2231
false,2935
false,1217
false,2569
false,2667
false,1530
false,1343
false,2930
false,15
false,318
false,2887
false,2150
false,1124
false,1480
false,3348
false,3234
false,2238
false,1015
true,1673
false,860
false,303
false,2809
false,209
false,3146
false,1376
false,317
false,2160
false,2623
false,795
false,2809
false,1899
false,3001
false,297
false,2438
false,4396
false,680
false,772
false,2893
false,1214
true,2762
false,3001
false,2325
false,1694
false,555
false,2296
false,1458
false,617
false,1977
false,622
false,2578
false,1607
true,2582
false,2518
false,498
false,1479
false,2464
false,2458
false,1772
false,2372
false,2192
false,1816
false,3129
false,3069
false,2885
false,4089
false,3461
false,1877
false,3125
false,2864
false,1797
false,2644
false,3027
false,3604
false,133
true,349
false,2826
false,2585
false,1149
false,519
false,3209
false,3121
false,1322
false,1810
false,3190
false,950
false,1423
false,3490
false,2131
false,1354
false,2285
false,815
false,1661
false,2689
false,1497
false,1424
false,2800
false,3352
false,1828
false,983
false,2203
false,1662
false,3226
false,3218
false,1909
false,1245
false,2918
