badDirt,timeAlive
false,307
false,507
false,63
false,723
false,420
false,993
false,1189
false,423
false,166
false,454
false,1227
false,219
false,153
false,1140
false,1396
false,16
false,1809
false,239
false,194
false,2307
false,1685
false,450
false,1752
false,1108
false,308
false,255
true,86
false,3183
false,71
false,1860
false,1373
false,1804
false,1035
false,2438
true,3206
false,3010
false,1569
false,2215
false,1245
false,1642
false,2343
false,1346
false,1628
false,1119
false,944
false,3503
false,3280
false,2785
false,636
false,2585
false,2872
false,1508
false,3309
false,1287
false,321
false,1399
false,894
false,1262
false,1684
false,1932
false,3524
false,2500
false,2635
false,789
false,928
false,1323
false,72
false,1263
false,1191
false,2295
false,762
false,2796
false,852
false,3456
false,2120
false,3003
false,1397
false,1
false,2074
false,1065
false,114
false,862
false,602
false,3097
false,2949
false,2672
false,2289
false,2852
false,3174
false,1390
false,3177
false,604
false,1208
false,1613
false,536
true,539
false,2296
false,97
false,4082
false,2000
false,2779
false,650
false,4006
false,1353
false,1433
false,1976
false,258
false,4179
false,813
false,1275
true,1359
false,1115
false,2503
false,1452
false,1164
false,1362
false,1834
false,1431
false,3003
false,2431
false,1810
false,3038
false,1167
false,1843
false,388
false,4350
false,1295
false,4022
false,3582
false,3853
false,321
false,678
false,2092
false,4047
false,4320
false,1436
false,3748
false,436
false,2414
false,2297
false,1845
false,355
false,2505
false,537
false,859
false,2666
false,2493
false,3062
false,1758
false,508
false,1425
false,1374
false,2266
false,3305
false,2145
false,2027
false,78
false,1951
false,1764
false,2806
false,3286
false,1857
false,2909
false,2808
false,3606
false,1016
false,3346
false,1541
false,165
false,1254
false,506
false,3295
false,1876
false,1891
false,2014
false,2722
false,2903
false,2000
false,2984
false,200
false,3607
false,1763
false,123
false,2257
false,2731
false,1990
false,2565
false,1544
false,795
false,2234
false,491
false,2697
false,4380
false,970
false,1429
false,455
false,2833
false,2879
false,4640
false,4550
false,2833
false,3182
false,3375
false,779
false,1676
true,1750
false,99
false,270
true,3896
false,2232
false,2374
false,549
false,3042
false,375
false,3330
false,2369
false,1632
false,1835
false,3221
false,1265
false,3105
false,1516
false,217
false,1913
false,3171
false,1389
false,3096
false,2427
false,125
false,2713
false,1828
false,1592
false,1543
false,1906
false,2080
false,2737
false,358
false,2397
false,3570
false,1499
false,719
false,1044
false,3197
false,1259
false,551
false,925
false,238
false,683
false,1671
false,3093
false,3560
true,2585
false,3311
false,1975
false,3483
false,577
false,2531
false,2013
false,2621
false,2443
false,2251
false,1863
false,1567
false,1362
false,2595
false,528
true,2353
false,3258
false,599
false,1396
false,1237
false,2785
false,3501
false,277
false,2402
false,3062
false,352
false,1509
false,1623
false,1527
false,1475
false,1253
false,3
false,2107
true,1950
false,2097
false,1903
false,2699
false,279
false,1572
false,1604
false,329
false,1639
true,1912
false,1450
false,2638
false,1269
false,1769
false,1185
false,1614
false,2287
false,1881
false,4503
false,2786
false,3807
false,290
false,1267
false,2696
true,1828
false,1758
false,2602
true,591
false,1484
false,2612
false,2616
false,3490
false,2275
false,337
false,2428
false,4721
false,1072
false,983
false,1985
false,2389
false,1069
false,1072
false,3951
false,2401
false,852
false,4328
false,1339
false,3437
false,2896
false,1231
false,2724
false,2805
false,2113
false,2252
false,3292
false,1130
false,724
false,1016
false,1117
false,2780
false,1645
false,2483
true,3124
false,2963
false,3172
false,1573
false,1597
false,2420
false,2687
false,102
false,2930
