badDirt,timeAlive
false,129
false,15
false,637
false,399
false,82
true,531
false,330
false,1037
false,505
false,1577
false,815
false,214
false,1192
false,337
false,979
false,1190
false,1514
false,1973
false,2358
false,2306
false,1627
false,1133
false,2579
false,2594
false,1119
false,2483
false,830
false,2933
false,296
false,2395
false,832
false,445
false,2114
false,1705
false,2103
false,3334
false,2459
false,3200
false,2884
false,2888
false,497
false,339
true,230
false,3195
false,1036
false,461
false,232
false,1824
false,2631
false,1044
false,1922
false,2212
true,2576
false,2813
true,1634
false,3625
false,1386
false,2255
false,3453
false,1416
false,499
false,3159
false,1089
false,3129
false,294
false,441
false,2987
false,800
false,2787
false,1737
false,1557
false,3118
false,1210
false,3134
false,3042
false,3465
false,222
false,581
false,2827
false,1161
false,809
false,3263
false,757
false,1553
false,270
false,438
false,2726
false,2411
false,1813
false,692
false,564
false,3431
false,2904
false,1358
false,1688
false,2857
false,347
false,794
false,885
false,1003
false,3100
false,1817
false,701
false,1949
false,1403
false,3404
false,507
false,663
false,2304
false,828
false,2481
false,764
false,2507
false,1397
false,1139
false,2347
false,842
false,495
false,1196
false,1967
false,1290
false,2227
false,2891
false,2961
false,2919
false,2986
false,1347
false,3180
false,1308
false,1330
false,3704
false,1373
false,315
false,2867
false,166
false,1006
false,2586
false,456
false,2500
false,819
false,2200
false,956
false,2219
false,4136
false,18
false,1337
false,3730
false,410
true,357
false,107
false,2324
false,2179
false,1922
false,1264
false,250
false,4465
false,2731
false,1659
true,1653
false,790
false,160
false,409
false,3500
false,114
false,1069
true,2690
false,1413
true,2413
false,559
false,2476
true,144
false,2448
false,1681
false,2969
false,2196
false,840
false,889
false,2648
false,2559
false,32
false,388
false,2003
false,1249
false,1217
false,291
false,2555
false,1530
false,405
false,2204
false,860
false,32
false,2237
false,2122
false,2384
false,885
false,138
true,3257
true,2897
false,863
false,911
false,1986
false,1530
false,2651
false,937
false,1975
false,2929
false,1863
false,3273
false,1515
false,216
false,763
false,3499
false,2440
false,293
false,258
false,3302
false,1222
true,2219
false,2782
false,1652
false,294
false,1062
false,2657
false,896
false,2437
false,1083
false,681
false,2944
false,3318
false,2638
false,51
false,2531
false,2225
false,464
false,2429
false,1367
false,433
false,2189
false,1988
false,439
false,476
false,2550
false,2449
false,978
false,4357
false,1337
false,1747
false,3685
false,2682
false,2663
false,1101
false,3254
false,2079
false,2274
false,3909
false,297
false,2985
false,363
false,488
false,2058
false,1203
false,2725
false,1125
false,3394
false,2872
false,3074
true,2994
false,3237
false,4148
false,1651
false,4197
false,2224
false,2653
false,3424
false,158
false,2319
true,2944
false,3530
false,1452
false,3290
false,3734
true,3177
false,3409
false,2220
false,1228
false,2837
false,2077
false,2311
false,947
false,1352
false,3453
false,2831
false,23
false,3531
false,2432
false,384
false,902
false,3286
false,671
false,1185
false,3095
false,3245
false,2455
false,814
false,1310
false,2051
false,3045
false,1524
false,320
false,524
false,2019
false,981
false,849
false,676
false,2767
false,986
false,1772
false,1048
false,1404
false,142
false,2247
false,3081
false,3519
false,1358
false,1659
false,1975
false,1823
false,822
false,2960
false,3541
false,1100
false,1075
false,638
false,2461
false,1076
false,92
false,3330
false,3009
false,68
false,2197
false,3302
false,2612
false,2295
false,3095
false,919
false,1553
false,2836
false,874
false,997
false,2213
false,1181
false,2150
false,835
false,2047
false,835
false,2630
false,2242
false,2913
false,3564
false,813
false,2866
false,979
false,1057
false,2930
false,1338
false,3664
false,110
false,435
false,2498
false,2296
false,195
false,2141
false,4138
false,1982
false,3067
false,237
false,759
false,1227
false,1010
false,2266
false,1412
false,1696
false,2093
false,3125
false,2743
false,1482
false,2664
false,3046
false,3477
false,2709
true,1182
false,593
false,2672
false,1746
false,4401
false,1336
false,1126
false,877
false,3085
false,2371
false,1118
false,2234
false,4328
false,4100
false,1134
false,2006
false,3388
false,3168
false,2257
false,413
false,357
false,1220
false,1315
true,232
false,3006
false,1733
false,933
false,3050
false,834
false,57
false,1309
false,2122
false,1936
true,1197
false,2504
false,94
false,1360
false,1385
false,2146
