badDirt,timeAlive
false,117
false,346
false,135
false,477
false,328
false,442
false,14
false,317
false,316
false,830
false,130
false,191
false,664
false,702
true,1662
false,363
false,547
false,178
false,200
false,1543
false,1674
false,1787
false,330
false,1597
false,478
false,1427
false,2055
false,1133
true,688
false,1718
false,444
false,2029
false,760
false,339
false,3148
false,1932
false,983
false,971
false,2114
false,582
false,2906
false,189
false,1103
false,1299
false,2923
false,1255
false,2461
false,222
false,1498
false,930
false,163
false,2450
false,3421
false,3186
false,959
false,2930
false,2233
false,2053
false,1568
false,963
false,2221
false,3469
false,3198
true,3631
false,797
false,2032
false,2104
false,2539
false,2301
false,2490
false,1319
false,949
false,3428
false,2269
false,816
false,3206
false,1019
false,2863
false,2323
false,139
false,2792
false,1270
false,3035
false,1433
false,2868
false,1538
false,648
false,242
false,1332
false,3288
false,685
false,2484
false,2178
false,1075
false,1322
false,3467
false,620
false,490
false,1189
false,1702
false,2613
false,2612
false,3228
false,681
false,549
false,672
false,293
false,297
false,2301
false,770
false,667
false,3221
false,1997
false,2452
false,825
false,1406
false,2408
false,1779
false,657
false,846
false,1458
false,3016
false,1703
false,3193
false,135
false,383
false,1427
false,470
false,3462
false,776
false,1906
true,617
false,3390
false,762
false,819
false,3042
false,1192
true,1803
false,1776
false,4131
false,1136
false,3830
true,2906
false,4058
false,3622
false,1473
false,1010
false,2062
false,1493
false,27
false,4465
false,2888
false,1467
false,2572
false,4553
false,4569
false,2740
false,3713
false,1535
false,701
false,2573
false,340
false,50
false,535
false,634
false,2388
false,2388
false,3678
false,2315
false,2433
false,3968
false,2250
false,2898
false,160
false,2000
false,2763
false,4630
false,2175
false,4067
false,415
false,3074
false,888
false,477
false,2339
true,3181
false,197
false,1705
false,1429
false,2290
false,1130
false,1505
false,3155
false,1698
false,1626
false,4655
false,2385
false,238
false,1135
false,3076
false,3622
false,4432
false,3440
false,3372
false,122
false,2464
false,3134
false,1882
false,2222
true,1100
false,2799
true,2680
false,1509
false,1209
false,1489
false,725
false,177
false,3004
false,2658
true,290
false,114
false,367
false,3272
false,1151
false,2749
false,1797
false,2686
false,2574
false,2886
false,289
false,1777
false,1768
false,221
false,2505
false,2897
false,3439
false,2914
false,614
false,1726
false,2900
false,3041
false,2089
false,604
false,2103
false,2431
false,2380
false,480
false,1430
false,645
false,2459
false,2780
false,648
false,2219
false,2806
false,1916
false,487
false,2165
false,3327
false,2852
false,1244
false,1368
false,3985
false,1707
false,1041
false,3480
false,2867
false,3410
true,2559
false,705
false,8
false,783
false,2231
false,3785
false,2681
false,1225
false,2486
false,2751
false,2174
false,2420
false,124
false,1310
false,638
false,96
false,2603
false,222
true,3785
false,1494
false,3471
false,2959
false,2854
false,1480
false,2155
true,1391
false,963
false,718
false,3351
false,2682
false,4492
false,1688
false,4379
false,2121
false,2378
false,483
false,2161
false,3391
false,1820
false,790
false,4608
false,3093
false,2187
false,2967
true,1146
true,2876
false,2976
true,590
false,2597
false,1718
false,3589
false,3478
false,3236
false,1467
false,3239
false,413
false,2320
false,3457
false,400
false,2292
true,1375
false,3073
false,1172
false,1795
false,112
false,1965
false,693
false,1450
false,3396
false,2277
false,1148
false,2156
false,1481
false,2216
false,3180
false,73
false,1138
false,2566
false,48
false,1973
false,3239
false,1287
true,1676
false,2120
false,2330
false,1996
false,3583
true,842
false,184
false,2636
false,3434
false,1603
false,827
false,2081
false,2069
false,2184
false,2112
false,1974
false,3325
false,854
false,2456
false,1221
false,2294
false,310
false,1957
false,2574
false,2102
false,821
false,729
false,1791
false,2301
false,2615
false,2773
false,4316
false,682
false,1957
true,1439
false,1524
false,2375
false,4686
false,572
false,3651
false,744
false,4658
false,2458
false,4177
false,1698
false,2229
false,3111
false,1643
false,956
false,958
false,3252
false,1825
false,3891
false,4422
false,2443
false,3939
false,1029
false,832
false,1701
false,2682
false,116
false,1660
false,3142
false,1487
false,3774
false,648
false,3116
false,2613
false,4519
false,3125
false,1642
false,3976
false,341
false,1361
false,3648
false,3012
false,3060
false,3490
false,4530
false,201
false,1351
false,1838
false,2868
false,472
false,1897
false,897
false,2220
false,3188
false,1299
false,2567
false,477
false,1863
false,2024
false,1606
false,379
false,4
false,3160
false,348
false,2981
false,1631
false,3320
false,1741
false,185
false,812
false,2689
true,1742
false,1967
false,2969
false,3132
false,2073
false,1081
false,2808
false,1967
false,285
false,1896
false,637
false,202
true,1188
false,2893
