badDirt,timeAlive
false,162
false,354
false,466
false,1280
false,59
false,102
false,357
false,667
false,1294
false,1610
false,1887
false,2530
false,2461
false,1984
false,2415
false,1013
false,1506
false,1145
false,1678
false,1745
false,1058
false,2638
false,2392
false,1152
false,3475
false,1326
false,2422
false,1772
false,283
false,3685
false,761
false,2231
false,3388
true,2064
false,1394
false,229
false,4093
false,2178
false,3452
false,2211
false,985
false,169
false,2817
false,1507
false,2263
false,570
false,1435
false,1695
false,1610
false,495
false,1930
false,2609
false,896
false,3506
false,2040
false,1916
false,6
false,1585
false,1951
false,1150
false,678
false,30
false,2902
false,2735
false,403
false,957
false,2618
false,643
false,1070
false,1010
false,2766
false,3921
false,1302
false,2130
false,1783
false,1035
false,4082
false,2524
false,632
false,2959
false,2140
false,1865
true,1917
false,2717
false,3023
false,808
true,3613
false,2982
false,32
false,3034
false,4598
false,2433
false,555
false,49
false,2247
false,2286
true,497
false,1625
false,865
false,1353
false,1229
false,1473
false,3195
false,442
false,1662
false,1008
false,1125
false,213
false,3090
false,1229
false,1921
false,2938
false,1797
false,1856
false,2745
false,2846
false,1606
false,796
false,304
false,2332
false,3386
false,1349
false,97
false,1732
false,1059
false,873
false,3618
false,2691
false,1448
false,2015
false,2292
false,430
false,2115
false,2251
false,589
true,3207
false,460
false,307
false,2756
false,1330
false,3768
false,760
false,1469
false,2093
false,1588
false,492
false,729
false,1220
false,86
false,2362
false,810
false,1692
false,4632
false,3858
false,2693
false,2339
false,89
false,2773
false,2577
false,1422
false,1956
false,2649
false,3073
false,1267
true,2176
false,2341
false,3301
false,1098
false,2216
false,2882
false,2063
false,617
false,13
false,2272
false,2002
false,148
false,766
false,1069
false,2132
false,482
false,3071
false,902
false,2847
false,1634
false,2915
false,3572
false,711
false,1902
false,3575
false,1910
false,3315
false,2421
false,2501
false,327
false,82
false,2493
false,2025
false,3666
false,2137
false,118
false,2312
false,2373
false,3128
false,1020
false,2406
false,124
false,302
false,116
false,641
false,1446
false,1114
false,3803
false,2757
false,2569
false,1919
false,3319
false,39
false,835
false,2558
false,318
true,1921
false,2862
false,1816
false,1487
true,2352
false,676
false,3107
false,1830
true,350
false,3206
false,1364
false,1521
false,3422
