badDirt,timeAlive
false,149
false,114
false,1010
false,390
false,614
false,1209
false,746
false,793
false,2135
false,502
false,1648
false,1202
false,393
false,499
true,1978
true,1179
false,489
false,1860
false,116
false,462
false,681
false,2836
false,833
false,2751
false,315
true,1551
false,2740
false,857
false,1764
false,2553
false,3104
false,2294
false,2982
false,265
false,908
false,1045
false,2782
false,1363
false,3581
false,3058
false,2289
false,976
false,1124
false,969
false,2243
false,1842
false,2655
false,633
false,2041
false,2058
false,1209
false,509
false,3007
false,1272
false,2171
false,2959
true,1458
false,419
false,756
false,2670
false,1979
false,332
false,1124
false,1052
false,3506
false,1189
false,545
false,1268
false,2763
false,2749
false,1934
false,3020
false,2515
false,1760
false,1039
true,314
false,466
false,390
false,3053
false,2244
false,578
false,2064
false,3008
false,570
false,1062
false,2844
false,807
false,1087
false,1711
false,3886
false,1344
false,3889
false,2547
false,2461
false,2646
false,2470
false,2317
false,1758
false,4599
false,1718
false,288
false,4657
false,1610
false,589
false,1729
false,3110
false,3464
false,1513
false,2516
false,1761
false,1686
false,2295
false,2928
false,423
false,754
false,178
false,1587
false,2247
false,1888
false,3004
false,418
false,1049
false,3279
false,1923
false,210
false,3258
false,1223
false,2802
false,542
false,1310
false,996
false,402
false,2616
false,3566
false,1190
false,325
false,1385
false,2757
false,1595
false,3590
false,2721
false,4171
false,3240
false,2466
false,1992
false,2520
false,3665
false,3618
false,1019
false,797
false,368
false,1110
false,1252
false,679
false,2903
false,1409
false,1984
false,1041
false,2844
false,3127
false,1011
false,1319
false,1805
false,3462
false,303
false,2569
false,1542
false,2874
false,570
false,3355
false,1696
false,395
false,822
false,1341
false,2436
false,1999
false,984
false,2140
false,2749
false,785
false,2238
false,1226
false,1900
false,1439
false,538
false,1444
false,1204
false,2270
false,1712
false,474
false,1595
false,2077
false,2827
false,393
false,723
false,3250
false,2691
false,4045
false,2404
false,2573
false,2152
false,361
false,3216
false,1871
false,3159
false,2417
false,4103
false,1394
false,1361
false,2813
false,2557
false,1617
false,933
false,3505
false,1458
false,273
false,2687
false,1694
false,930
false,3513
false,3144
false,1389
false,1952
false,3565
false,2351
false,2895
false,3510
false,3322
false,2236
false,1162
false,2169
