badDirt,timeAlive
false,195
false,482
false,227
false,1407
false,128
false,1450
false,913
false,336
false,1637
false,1779
false,1035
false,1403
false,644
false,975
false,943
false,2314
false,455
false,2707
false,334
true,2367
false,1848
false,1580
false,916
false,184
false,1100
false,2373
false,3516
false,160
true,573
false,2834
false,202
false,1445
false,2773
false,2058
false,4348
false,1810
false,1394
false,3528
false,461
false,532
false,2926
false,2025
false,271
false,728
false,2623
false,2628
true,293
false,159
false,1734
false,2703
false,3406
false,404
false,868
false,2195
false,448
false,3488
false,1820
false,98
false,667
false,2950
false,881
false,1454
false,324
false,1714
true,3240
false,4280
false,4295
false,2753
false,2792
false,2488
false,2730
false,1268
false,696
false,623
false,1568
false,1300
false,579
false,1289
false,740
false,4537
false,3393
false,771
false,3010
false,344
false,1455
false,3039
false,1191
false,1922
false,1521
false,2877
false,2461
false,1566
false,1226
true,3086
false,1014
false,660
false,380
false,1726
false,3172
false,383
false,1502
false,2658
false,2510
false,1128
false,1555
false,2121
false,427
false,1561
false,50
false,307
false,988
false,1841
false,3087
false,1468
false,595
false,1829
false,1848
false,2064
false,2556
false,3497
false,1618
true,1226
false,1684
false,3249
false,1958
false,3192
true,2967
false,255
true,2644
false,2696
false,2513
true,2666
false,310
false,1498
false,2324
false,1188
false,1634
false,604
false,1932
false,1845
false,4570
false,1355
false,2169
false,2399
false,4040
false,1133
false,4403
false,3030
false,1226
false,2144
false,1001
false,3484
false,2034
false,380
true,3648
false,1333
false,352
false,1768
false,1061
false,2990
false,2522
false,3023
false,3359
false,3585
false,491
false,2337
false,753
false,3316
false,950
false,930
false,2805
false,172
false,3558
false,1757
false,3045
false,2687
false,3169
false,1220
false,1330
false,2511
false,2588
false,1650
false,1794
false,2684
false,133
false,2558
false,1133
false,1662
false,2980
false,1369
false,2381
false,2307
false,1853
false,267
false,736
false,2089
false,79
false,4378
false,4140
false,1420
false,2682
false,952
false,1246
false,1359
false,1273
false,2314
false,437
false,1395
false,3011
false,2578
false,44
false,997
false,354
false,955
false,1247
false,1763
false,2639
false,1758
false,3962
false,850
false,2099
false,2218
false,500
false,1848
false,3721
false,1188
false,1322
false,2187
false,1567
false,242
false,3099
false,2767
false,1632
false,3571
false,790
false,340
false,2627
false,2039
false,1483
false,2800
false,1473
false,200
false,2794
