badDirt,timeAlive
false,68
false,874
false,320
false,51
false,965
false,111
false,1163
false,737
false,708
false,1331
false,1872
false,1382
false,1434
false,421
false,1947
false,2265
false,397
false,1009
false,1324
false,2758
false,552
false,602
false,50
false,2770
false,2426
false,1437
false,2273
true,1163
false,1734
false,731
false,2518
false,3455
false,1507
false,1477
false,3312
false,1569
false,2553
false,1816
false,2283
false,2182
false,944
false,3043
false,1898
false,594
false,2350
false,1965
false,92
false,935
false,436
false,1655
false,2784
false,2319
false,1851
false,3077
false,2309
false,1008
false,3184
false,2141
false,1560
false,738
false,2692
false,3254
false,2961
false,1172
false,2895
false,817
false,2254
false,2689
false,3127
false,2341
false,1791
false,855
false,964
false,3450
false,2472
false,651
false,2097
false,1774
false,2137
false,1253
false,708
false,2992
false,236
false,3003
false,2043
false,2165
false,2279
false,1456
false,2555
false,4412
false,294
false,7
false,795
false,4394
false,235
false,4128
false,286
false,3428
false,585
true,764
false,8
true,3023
false,1745
false,1606
false,97
false,1075
false,2296
false,1630
false,2999
false,1345
false,1256
false,3330
false,1966
false,1317
false,3048
false,2666
false,1827
false,3326
false,1006
false,1671
false,1319
false,38
false,880
true,2124
false,2700
false,440
false,1841
false,1082
false,602
false,564
true,2132
false,657
false,825
false,2466
false,3870
false,2599
false,66
false,2798
false,2715
false,4087
false,1977
false,639
false,4051
false,736
false,2811
false,1605
false,3038
false,2361
false,1481
false,2947
false,1554
false,141
false,266
false,838
false,3340
false,787
false,1068
false,3087
false,3251
false,1353
false,2131
true,3009
false,366
false,2316
false,1490
false,2993
false,1841
false,1240
false,1798
false,3610
false,2890
false,2199
false,1624
false,1556
false,799
false,1252
false,1495
false,1682
false,278
false,2505
true,2289
false,4688
false,1955
false,348
false,3869
false,1368
false,3286
true,1448
false,835
false,2171
false,2638
false,2559
false,2337
false,1353
false,1440
true,915
true,74
false,233
false,814
false,1419
false,2807
false,2240
false,1149
false,2853
false,941
false,9
false,41
false,1533
false,3772
false,2586
false,3436
false,697
false,601
false,3105
false,1613
false,34
false,244
false,2711
false,646
false,2234
false,2009
false,2900
false,2828
false,3235
false,3210
