badDirt,timeAlive
false,519
false,690
false,958
true,204
false,364
false,639
false,1160
false,273
false,1203
false,1628
true,344
false,1048
false,579
false,920
false,1963
false,573
false,1344
false,1797
false,957
false,508
false,2250
false,616
false,2113
false,334
false,411
false,1441
true,769
false,279
false,988
false,2636
false,1975
false,1753
false,2819
false,553
false,1188
false,2403
false,1305
false,1939
false,425
false,923
false,1954
false,3206
false,1273
false,2469
false,3359
false,168
false,2527
false,1966
false,1560
false,1425
false,1706
false,1545
false,428
false,1673
false,157
false,2645
false,2344
false,1405
false,801
false,3743
false,2720
false,2255
false,2514
false,965
true,1657
false,1165
false,2117
false,421
false,932
false,618
false,365
false,2571
true,1729
false,445
false,1672
false,1125
false,1200
false,1977
false,1214
false,1253
false,2771
false,2904
false,2309
false,2046
false,807
false,2524
false,3934
false,1657
false,174
false,151
false,1931
false,1922
false,480
false,2699
false,325
false,522
false,2119
true,2147
false,676
false,2894
false,649
false,1420
false,2185
false,3960
false,2361
false,2189
false,406
false,1321
false,3170
false,2728
false,3343
false,1503
false,443
false,4507
false,3486
true,390
false,4
false,3380
false,4137
false,675
false,1746
false,4971
false,2650
false,168
false,1790
false,1353
false,3207
false,3571
false,2012
false,4910
false,612
false,2203
false,2582
false,2465
false,2210
false,274
false,1766
false,4113
false,2914
false,921
false,1181
false,1292
false,3307
false,121
false,4172
false,3690
false,3442
false,4930
false,4162
false,4800
false,4067
false,1286
false,3969
false,3862
false,331
false,752
false,929
false,3776
false,2243
false,4180
false,662
false,3368
true,243
false,2826
false,3793
false,3626
false,1743
false,1971
false,3145
false,3075
false,4340
false,1824
false,5388
false,2993
false,4795
false,4824
false,369
false,2583
false,4735
false,2496
false,384
false,3908
false,1361
false,413
false,4152
false,4947
false,2528
false,826
false,4273
false,1821
false,137
false,1349
false,1723
false,750
true,856
false,4427
false,1393
false,2037
false,2275
false,296
false,1428
false,2058
false,1735
false,1442
false,2549
false,3336
false,741
false,5331
false,4488
false,610
false,2298
false,2132
false,1670
false,4125
false,1738
false,672
false,1770
false,2613
false,2764
false,3800
false,4688
false,2945
false,241
false,701
false,3037
false,4427
false,4866
false,2664
false,4326
false,4137
false,2293
false,2448
false,4739
false,3306
false,4627
false,2127
false,4344
false,599
false,2418
false,4149
false,3943
false,4562
false,3738
false,4413
false,813
false,4157
false,3372
false,1258
false,5043
false,2570
false,1225
false,464
false,4719
false,595
false,3813
false,31
false,4766
false,3201
false,2177
false,3162
false,3008
false,5069
false,916
false,4459
false,3748
false,2412
false,4745
false,3941
false,169
false,1686
false,795
false,1997
false,26
false,2154
false,3616
false,3202
false,3605
false,3840
false,1013
false,374
false,2854
true,464
false,4214
false,44
false,2663
false,4671
false,3155
false,372
false,1592
false,1285
false,4095
false,2149
false,981
false,3801
false,3199
false,4804
false,2428
false,1721
false,3317
false,3738
false,324
false,3581
false,1665
false,2653
false,4543
false,2606
false,4326
false,3884
false,955
false,1248
false,157
false,10
false,955
false,1272
true,1307
false,3717
false,617
false,1109
false,2267
false,2874
false,4084
false,3636
false,1883
false,1378
false,34
false,1388
false,1417
true,1153
false,1383
false,1618
false,1201
false,1584
false,3609
false,1709
false,2331
false,2799
false,2858
false,113
false,5769
false,2362
false,601
false,5752
false,2139
false,5422
false,3075
false,427
false,1892
false,3788
true,761
false,1917
false,3336
false,1545
false,1734
false,2807
false,2351
false,1279
false,5128
false,559
false,3642
false,2092
false,3256
false,365
false,163
false,151
false,6160
false,1250
true,376
false,4817
false,482
false,631
false,835
false,3010
false,2747
false,2679
false,114
false,1376
false,3810
false,683
false,779
false,1978
false,1979
false,1152
false,4447
false,2867
false,4555
false,829
false,6264
false,6043
false,724
false,3123
false,4791
false,3028
false,6453
false,1070
false,330
false,1425
false,1770
false,892
false,541
false,4129
false,1037
false,2185
false,440
false,1594
false,1395
false,719
false,5523
false,3144
false,2398
false,1404
false,1547
false,355
false,4790
false,4966
false,2626
false,4342
false,2570
false,2110
false,1515
false,3784
false,1707
false,5139
false,3455
false,1525
false,4692
false,968
false,3381
false,2180
false,4623
false,2361
false,257
false,2058
false,3657
false,3580
false,1954
false,4015
false,4963
false,2258
false,2474
false,3892
false,2890
false,1330
false,3840
false,1780
false,870
false,2971
false,1590
false,5148
false,5405
false,970
false,5373
false,1959
false,4670
false,3562
false,363
false,1745
false,1327
false,3560
false,2621
false,2818
false,2027
false,4747
false,2725
false,5159
true,1647
false,5011
false,2569
false,5857
false,1484
false,2991
false,1780
false,2351
false,966
false,2383
false,2086
false,1049
false,113
false,1240
false,1940
false,1397
false,2039
false,4743
false,1916
false,4727
false,3240
false,1412
false,3167
false,1450
false,3963
false,1502
false,3308
false,1523
false,3958
false,822
false,2699
false,2260
false,4240
false,568
false,4372
false,565
false,3116
false,78
false,2859
