badDirt,timeAlive
false,197
false,544
false,713
false,676
false,846
false,324
true,1342
false,1473
false,1877
false,1424
false,19
false,1582
false,1629
false,583
true,1006
false,2516
false,339
false,992
false,1645
true,2371
false,78
false,2448
false,1723
false,2593
false,2446
false,237
false,356
false,1317
false,1095
false,2582
false,2366
false,1229
false,1084
false,910
false,1385
false,1416
false,2630
false,3038
false,1548
false,928
false,2355
false,2842
false,3117
false,466
false,1789
false,2679
false,1726
false,3714
false,304
false,2677
false,2533
false,2509
false,2584
false,144
false,3384
false,2627
false,3578
false,697
false,2117
false,2944
false,3631
false,2341
false,4795
false,1827
false,366
false,802
false,4768
false,379
false,3005
false,2046
false,650
false,2291
true,612
false,3167
false,1593
false,2869
false,4961
false,4141
false,1198
false,4394
false,4448
false,2771
false,4836
false,5482
false,857
false,20
false,3849
false,5191
false,5493
false,4308
false,1636
false,2716
false,732
false,1547
false,1108
false,2365
false,1442
false,182
false,4889
false,2569
false,2164
false,4371
false,4926
false,5554
false,1224
false,1857
false,38
false,161
false,4047
false,1752
true,318
false,405
false,3173
false,2966
false,1209
false,3344
false,1323
false,1242
false,3925
false,2939
false,4038
false,4003
false,2380
false,4711
false,2376
false,3819
false,1923
false,269
false,3164
false,3708
false,11
false,3384
false,4342
false,2722
false,34
false,1981
false,5331
false,3687
false,107
false,5143
false,2588
false,4672
false,677
false,740
false,1647
false,1297
false,2041
false,4670
false,5717
false,229
false,3935
false,574
false,3125
false,4398
false,2288
false,553
false,3683
false,716
false,4977
false,4000
false,2514
false,3228
false,3076
false,432
false,5260
false,3594
false,370
false,169
false,3640
false,1591
false,3114
false,3890
false,5753
false,5670
false,5447
false,3879
false,483
false,654
false,2798
false,153
false,3437
false,3409
false,2499
false,4841
false,5835
false,749
false,5112
false,754
false,1710
false,4582
false,5835
false,1226
false,1386
false,1221
true,1583
false,3116
false,2928
false,5834
false,1065
false,1061
false,1591
false,3445
false,2858
false,1992
false,3163
false,3707
false,429
false,942
false,5341
false,2249
false,2767
false,1165
false,1035
false,4082
false,405
false,2405
false,3916
false,1629
false,731
false,3578
false,1331
false,2144
false,5151
false,4067
false,4008
false,2877
false,2057
false,1526
false,1607
false,3331
false,100
false,4292
true,103
false,4401
false,4054
false,3681
false,2784
false,4460
false,1370
false,2811
false,2301
false,3267
false,2793
false,2473
false,3562
false,1450
false,3858
false,909
false,5366
false,1202
false,843
false,253
false,404
false,2270
false,2619
false,5322
false,2582
false,2621
false,5258
false,3210
false,3048
false,2391
false,3718
false,2456
false,2256
false,3882
false,2144
true,2216
false,1834
false,1119
false,3684
false,293
true,2266
false,346
false,483
false,1214
false,1817
false,1680
false,1581
false,898
false,2282
false,1176
false,3291
false,2337
false,2906
false,855
false,3056
false,3842
false,877
false,1923
false,3890
false,3
false,3540
false,470
false,1147
false,1382
false,2426
false,174
false,4486
false,1164
false,3118
false,485
false,4279
false,1970
false,1826
false,42
false,1176
false,3964
false,139
false,3626
false,1025
false,2972
false,347
false,1045
false,1956
false,2598
false,2552
true,469
true,489
false,4410
false,477
false,3339
false,3059
false,2364
false,2638
false,2195
false,1373
false,1956
false,2266
false,625
false,3909
false,3425
false,2544
false,181
false,1339
false,1307
false,3356
false,1540
false,4078
false,232
false,39
false,4899
false,2993
false,2929
false,3030
false,1529
false,3257
false,4156
false,4180
false,472
false,1645
false,2533
false,2377
false,4236
false,358
false,4535
false,1422
false,5083
false,4262
false,2810
false,3693
false,3112
false,946
false,1844
false,1066
false,5034
false,2925
false,3936
false,4534
false,2396
true,1481
false,3980
false,4025
false,2107
false,788
false,2585
false,3957
false,1779
false,4954
false,786
false,1014
false,139
false,3456
false,4229
false,2156
false,3205
false,585
false,943
false,2151
false,2635
false,4509
false,2969
false,451
false,4352
false,3135
false,1188
false,5451
false,4334
true,1761
false,3038
false,911
false,5472
false,2410
false,1314
false,404
false,2467
false,2016
false,1948
false,5053
false,3076
false,223
false,4545
false,1564
false,856
false,3960
false,4141
false,1905
false,1692
false,2881
false,3215
false,362
false,3095
false,2220
false,5338
false,3392
false,1864
false,3590
false,976
false,4098
false,3026
false,175
true,2230
false,4093
true,3097
false,105
false,506
false,593
false,640
false,5584
false,1155
false,2267
false,4326
true,3445
false,3995
false,1123
false,2777
false,2248
false,2975
false,2131
false,766
false,37
false,3983
false,2426
false,2614
false,1362
false,654
false,133
false,4661
false,1015
false,2026
false,2219
false,5047
true,163
false,1146
false,4577
false,3647
false,2814
false,2223
false,1243
false,4576
false,2536
false,1992
false,2791
false,1707
false,2830
false,2937
false,4058
false,2986
false,5403
false,2815
false,3288
