badDirt,timeAlive
false,264
false,593
false,617
true,108
false,101
false,405
false,360
false,1126
false,432
false,370
false,1113
false,471
false,361
false,126
false,1404
false,1743
false,1563
false,202
false,698
false,1115
false,206
false,1886
false,1988
false,1203
false,1805
false,755
false,1681
false,1131
false,2376
false,1111
false,1534
false,2773
false,1560
false,899
false,883
false,1681
false,1973
false,1953
true,732
false,2312
false,882
false,1113
false,2285
false,2074
true,818
false,3010
false,2471
false,2108
false,474
false,885
false,717
false,840
false,2030
false,1084
false,223
false,1096
false,2160
false,360
false,3223
false,781
false,1451
false,2797
false,1022
false,2587
false,3521
false,3795
false,1985
false,1142
false,1340
true,1308
false,739
false,3425
false,2832
false,862
false,171
false,3300
false,2306
false,590
false,1960
false,2592
false,3912
false,2901
false,3880
false,3557
false,3239
false,1419
false,2342
true,1332
false,3855
false,757
false,3794
false,4105
true,365
false,1932
false,3980
false,311
false,1193
false,4371
false,1299
false,3634
false,4587
false,4106
false,1114
false,1731
false,3320
false,929
false,4177
false,2822
false,1064
false,359
false,4276
false,653
false,2156
false,2389
false,4293
false,2681
false,1367
false,236
false,4723
false,2593
false,2719
false,520
false,355
false,2960
false,1906
false,2013
false,2164
false,2624
false,4289
false,1373
false,3363
false,3094
false,3635
false,1841
false,428
false,4549
false,4754
false,1364
false,5092
false,1928
false,2606
false,1992
false,106
false,3335
false,1850
false,4234
false,4741
false,2243
false,3886
false,1359
false,5070
false,719
false,2827
false,3742
false,1303
false,1378
false,2162
false,2579
false,489
false,2595
false,760
false,71
false,5224
false,1262
false,1805
false,2824
false,110
false,322
false,812
false,643
false,4388
false,4138
false,1835
false,4225
false,1652
false,2952
true,732
false,5515
false,2553
false,3850
false,3779
false,1475
false,577
false,4632
false,3338
false,343
false,4662
false,1578
false,3522
false,307
false,231
false,2872
false,1862
false,2311
false,311
false,70
true,712
false,1046
false,1860
false,367
false,3766
false,4223
false,164
false,3005
false,855
false,4358
false,1691
false,1797
false,1915
false,267
false,2530
false,1198
true,1079
false,2620
false,3836
false,5953
false,2020
false,4613
false,5479
false,3631
false,3699
false,3030
false,2824
false,722
false,405
false,4455
false,29
false,5509
true,1596
false,3718
false,5353
false,660
false,4189
false,3216
false,6098
false,6110
false,39
false,6624
false,6631
false,3435
false,2966
false,3136
false,3447
false,4422
false,5392
false,6625
false,7032
false,5543
false,766
false,4278
false,6708
false,3610
false,2708
false,3370
false,281
false,3977
false,4281
false,2553
true,240
false,3212
false,709
false,2851
false,1678
false,4529
false,5811
false,3965
false,106
false,4194
false,4787
false,4835
false,4656
false,2491
false,972
false,3783
false,4032
true,372
false,837
false,3898
false,684
false,5166
false,4204
false,4647
false,3841
false,2786
false,1117
false,3788
false,1182
false,2380
false,4149
false,712
false,2935
false,2073
false,733
false,972
false,1959
false,4754
false,4875
false,910
false,2479
false,2281
false,1613
false,720
false,317
false,4078
false,4488
false,3364
false,2724
false,845
false,2799
false,2725
false,22
false,1891
false,3747
false,2731
false,3325
false,1538
true,1561
false,861
false,2893
false,2772
false,3714
false,2880
false,2841
false,623
false,1314
false,3480
false,1633
false,954
false,2755
false,4699
false,2943
true,1436
false,2513
false,2610
false,4453
false,2368
false,3784
false,4911
false,905
false,1012
false,4198
false,3549
false,789
false,1002
false,670
true,395
false,1014
false,1038
false,3595
false,4775
false,5125
false,757
false,3005
false,1764
false,1576
false,3554
false,2222
false,1718
false,3149
false,1581
false,2840
false,3749
false,2867
false,734
false,884
false,3913
false,718
false,4795
false,2237
false,2594
false,1762
false,966
false,1511
false,1835
false,392
false,1649
false,2356
false,1431
false,3408
false,5036
true,321
false,2049
false,1776
false,2614
false,5307
false,5045
false,2532
false,114
false,509
false,886
false,2020
false,1269
false,3962
false,4548
false,3070
false,3423
false,2596
false,1195
false,4778
false,2067
false,4625
false,3780
true,421
false,4006
false,2079
false,993
false,875
false,3574
false,5543
false,5497
false,2047
false,651
false,2023
false,3063
false,2558
false,2664
false,1718
false,3482
false,4998
false,4224
false,393
false,4882
false,1137
false,2435
false,3913
false,1839
false,819
false,1345
false,2053
false,3049
false,5092
false,8
false,4174
false,1997
false,3634
false,4213
false,1142
false,2149
false,33
false,75
false,4440
false,1746
false,177
false,3796
false,1820
false,577
false,1217
false,926
false,265
false,2595
false,3067
false,3188
