badDirt,timeAlive
false,302
false,56
false,591
true,350
false,480
false,174
false,520
false,986
false,913
false,1352
true,486
false,1236
false,330
false,389
false,1659
false,55
false,809
false,1402
false,393
false,1670
false,2015
false,223
false,1103
false,1053
false,1796
true,65
false,2956
false,1041
false,469
false,2753
false,2118
false,2448
false,692
false,1834
false,2214
false,733
false,532
false,2297
false,2520
false,1251
false,948
false,1442
false,2625
false,2034
false,165
false,1198
false,603
false,1572
false,3499
false,796
false,2355
false,817
false,3297
false,3107
false,388
false,2039
false,3100
false,1183
false,1959
false,903
false,81
false,3304
false,259
false,1887
false,2116
false,555
false,965
false,2072
false,2244
false,2871
false,2766
false,813
false,3201
false,2497
false,2593
false,2460
false,2552
false,1101
false,2815
false,33
false,3937
false,2563
false,2951
false,2771
false,2256
false,4125
false,1063
false,3668
false,443
false,3833
false,2662
true,1702
false,4657
false,1974
false,1800
false,461
false,3668
false,2539
false,3052
false,813
false,3114
false,2196
false,2180
false,919
false,2682
false,520
false,204
false,1601
false,1233
false,2232
false,1355
false,497
false,205
false,1781
false,1178
false,2693
true,354
false,2107
false,2926
false,1861
false,287
false,2281
false,5405
false,919
false,3741
false,1104
false,3070
false,284
false,4604
false,3799
false,2919
false,662
false,1669
false,3943
false,344
false,3223
false,2078
false,619
false,2802
true,880
false,2088
false,610
false,1156
false,485
false,814
true,276
false,378
false,1910
false,146
false,3006
false,2639
false,2943
false,3162
false,2254
false,2483
false,610
false,2140
false,1439
false,1114
false,2172
false,2284
false,3102
false,1739
false,1076
false,1673
false,1753
false,2168
false,950
true,1772
false,1213
false,3551
false,1975
false,2483
false,2995
false,2761
false,531
false,296
true,1158
false,1949
false,722
false,2807
false,1738
false,693
false,2108
false,3054
false,2768
false,1890
false,4037
false,6469
false,1670
false,1199
false,1837
false,1301
true,2462
false,4841
false,2233
false,278
false,4709
false,2165
false,308
false,596
false,2052
false,3020
false,1796
false,2011
false,1563
false,3347
false,652
false,862
false,2655
false,3310
false,1865
false,5776
false,3270
false,2200
false,3591
false,2680
false,6302
false,1776
false,4272
false,1653
false,1895
false,1120
false,2096
false,4972
false,4027
false,1458
true,3769
false,5842
false,261
false,3515
false,5280
false,1733
false,2497
false,3632
false,5052
false,478
false,625
false,2124
false,769
false,2148
true,340
false,197
false,42
false,2215
false,3686
false,2844
false,2646
false,1224
false,1233
false,2015
false,3398
true,2848
false,3074
false,2050
false,1407
false,671
false,7784
false,7278
false,2518
false,1395
false,5503
false,348
false,1699
false,7991
false,330
false,2431
false,4322
false,1366
false,3032
true,2583
false,1644
false,4400
false,3335
false,1353
false,2494
false,3396
false,2578
false,3776
false,1248
false,1462
false,778
false,1577
false,2336
false,750
false,2878
false,5647
false,2258
false,6393
false,1343
false,5613
false,3230
false,3123
false,5471
false,4020
false,2193
false,1226
false,743
false,5929
false,2451
false,3264
false,1087
true,378
false,4164
false,549
false,1372
false,2564
false,1100
false,942
false,2822
false,236
false,4197
false,482
false,701
false,4315
false,3529
false,3703
false,1313
false,1526
false,4232
false,1537
false,4096
false,4456
false,1004
false,1244
false,11
false,2704
false,1566
false,2305
false,172
false,2560
false,4639
false,686
false,886
false,2550
false,731
false,207
false,3527
false,4522
false,102
false,2296
false,2714
false,1536
false,764
false,3802
false,349
false,1766
false,3626
false,3945
false,1734
false,5234
false,4384
false,67
false,1586
false,3822
false,1360
false,3676
false,2985
false,1744
false,603
false,1260
false,2253
true,1102
true,283
false,2466
false,3579
false,596
false,2583
false,1824
false,3102
false,4819
false,3109
false,1000
false,4882
false,3092
false,163
false,3257
true,853
false,1221
false,4489
false,638
false,1593
false,4746
false,116
false,3699
false,1180
false,663
false,588
false,106
false,655
false,1483
false,2474
false,2025
false,3106
false,1632
false,3095
false,1565
false,3938
false,784
false,2413
false,3073
false,2630
false,3980
false,4102
false,2271
true,1337
false,3621
false,4706
false,3339
false,1634
false,4011
false,2755
false,1703
false,2639
true,804
false,4463
false,4576
false,962
false,1103
false,1319
false,1920
false,2373
false,2221
false,1382
false,2562
false,3033
false,1886
false,2428
false,2384
false,2336
false,1684
false,605
false,2038
false,3088
false,1126
false,1911
false,1011
false,1901
false,2313
false,3050
false,5625
false,2196
false,3552
false,675
false,4734
false,1469
false,2042
false,3993
false,2151
false,1443
false,162
false,3431
false,5204
false,2974
false,3171
false,1354
false,3157
false,1138
false,3928
false,3992
false,3340
false,1651
false,2967
false,1496
false,1798
