badDirt,timeAlive
false,418
false,573
true,178
false,348
true,641
false,1139
false,1167
false,217
false,1089
false,420
false,768
false,773
false,1687
true,288
false,1683
false,235
false,79
false,1898
false,1763
false,255
false,550
true,1919
false,1659
false,2470
false,2470
false,484
false,1411
false,2709
false,2713
false,316
false,395
false,575
false,4
false,2163
true,2736
false,1087
false,2659
true,1190
false,1537
false,1148
false,2226
false,407
false,1347
false,1972
false,824
false,1190
false,3065
false,3213
false,2331
false,956
false,519
false,323
false,3835
false,1715
false,703
false,1254
false,414
false,760
false,2331
false,3085
false,1391
false,2796
false,1397
false,828
false,2064
false,2461
false,2316
false,743
false,2873
false,2691
false,899
false,2155
false,1781
false,2305
false,676
false,2431
false,591
false,3569
false,3361
false,3059
false,1814
false,1429
true,75
false,2895
false,4925
false,739
false,4005
false,2813
false,2699
false,181
false,270
false,2112
false,2313
false,1555
false,694
true,794
false,1123
false,2325
false,2362
false,1096
false,2476
false,3903
false,667
false,907
false,3819
false,2389
false,4322
false,4
false,2347
false,633
false,48
false,3889
false,225
true,1127
false,2697
false,4920
false,2078
false,2464
false,92
false,2406
false,2471
false,5583
true,2211
false,1399
false,1494
false,840
false,3132
false,5565
false,5753
false,1478
false,1713
false,3417
false,2254
false,566
false,2086
false,2590
false,6121
false,6127
false,4310
false,3551
false,4135
false,918
false,1988
false,3185
false,960
false,3322
false,4882
false,3434
false,2504
false,1622
false,1126
false,6111
true,1131
false,3851
false,1490
false,6364
false,2107
false,1551
false,428
false,150
false,3759
false,1362
false,1779
false,1305
false,1461
false,2341
false,3418
false,1596
false,2699
false,1321
false,3558
false,1332
false,430
false,2357
false,1442
false,1039
true,339
false,909
false,1320
false,1509
false,2686
false,2627
false,381
false,948
false,783
false,2967
false,1622
false,3564
false,1022
false,1139
false,2125
false,2281
false,1359
false,1143
false,2978
false,3835
false,4189
false,5523
false,3519
false,5600
false,1250
false,918
true,411
false,4433
false,3240
false,978
false,3174
false,396
false,2078
false,1911
false,1295
false,3869
false,5318
false,2835
false,1696
false,3401
false,4860
false,2922
false,2031
false,5836
false,186
false,2012
false,513
false,3400
false,273
false,176
false,735
false,881
false,5410
false,129
false,3779
false,160
false,250
false,4971
false,396
false,4518
false,2119
false,3250
false,3918
false,4110
false,2729
false,2152
false,139
true,585
false,413
false,4798
false,159
false,3309
false,588
false,1924
false,402
false,4985
false,2306
false,34
false,1581
false,339
false,3436
false,5896
false,993
false,3465
false,1330
false,705
false,480
false,5057
false,973
false,1455
false,490
false,4487
false,1958
false,1561
false,566
false,3588
false,214
false,5213
false,4906
false,5009
false,2169
false,4963
false,4722
true,812
false,5155
false,2649
false,822
false,4144
false,2122
false,1289
false,4390
false,3464
false,1416
false,1097
true,682
false,2810
false,3675
false,908
false,4408
false,724
false,4364
false,350
false,846
false,307
false,3163
false,4334
false,1877
false,3493
false,960
false,959
false,899
false,1170
false,5506
false,4476
true,1068
false,3979
false,2882
false,700
false,3203
false,1493
false,2119
false,3855
false,4676
false,1366
false,2964
false,4224
false,2182
false,5091
false,1404
false,1814
false,5096
false,2566
false,3950
false,4478
false,3725
false,415
false,3379
false,4250
false,2921
true,301
false,4329
false,4499
false,723
false,1631
false,4287
false,770
false,1026
false,1191
false,1681
false,4228
false,1229
false,4035
false,317
false,374
false,3044
false,4548
false,1856
false,1436
false,3816
false,1687
false,3031
false,117
false,3221
false,2197
false,2265
false,711
false,3454
false,791
false,2202
false,764
false,3186
false,648
false,4454
false,5541
false,3373
false,4465
false,2573
false,4568
false,3644
false,1714
false,2236
false,2072
false,2936
false,4369
false,3410
false,3359
false,4908
false,3512
true,1240
false,1088
false,1324
false,4933
false,963
false,3646
false,1815
false,2040
false,3110
false,2596
false,1587
false,5242
false,4065
false,895
false,3516
false,367
false,2666
false,1086
false,1002
false,929
false,1303
false,1126
false,954
false,1149
false,1977
false,637
false,203
false,4468
false,67
false,713
false,1662
false,1499
true,329
false,917
false,1890
false,2996
false,2808
false,163
false,107
false,532
false,2534
false,4178
false,1727
false,2868
false,824
false,2961
false,821
true,1539
false,1785
