badDirt,timeAlive
true,548
false,264
false,590
false,585
false,296
false,1578
false,460
false,1655
false,1401
false,1511
false,489
false,1784
false,657
false,1015
false,1624
false,1945
false,1865
false,1944
false,1890
false,2274
false,497
true,277
false,961
false,941
false,1494
false,2470
false,1638
false,1300
true,836
false,928
false,3103
false,106
false,1664
false,2072
false,2264
false,2040
false,123
false,1233
false,2854
false,3319
false,861
false,1744
false,3228
false,4
false,2476
false,2537
false,3636
false,3286
false,2169
false,2402
false,788
false,2688
false,865
false,3109
true,483
false,1123
false,3226
false,3702
false,1670
false,689
false,1970
false,2133
false,1473
false,2034
false,3165
false,2462
false,4136
false,2688
false,378
false,87
false,2680
false,1517
false,237
false,176
false,4583
true,588
false,1206
false,3058
false,4013
false,4420
false,4710
false,2217
false,674
false,1100
false,3783
false,2565
false,1874
true,1744
false,2751
false,3081
false,3494
false,1232
false,4115
false,4511
false,1070
false,1672
false,1552
false,4181
false,1441
false,3535
true,1428
false,3381
false,1806
false,1490
false,1407
true,903
false,931
false,646
false,1107
false,2336
false,3066
false,1427
false,2150
false,1607
false,487
false,1935
false,403
false,3015
false,1504
false,4235
true,1694
false,2453
false,2168
false,382
false,2002
false,2293
false,878
false,1461
false,1667
false,702
true,110
false,1714
false,2235
false,31
false,3973
false,1430
false,849
false,2180
false,3711
true,257
false,5147
false,5801
false,1743
false,1301
false,5459
false,2049
false,3174
false,1564
false,1536
false,2728
false,2373
false,675
false,5664
false,1153
false,1682
false,187
false,5139
false,6029
false,2443
false,217
false,3376
false,5765
false,2805
false,4965
false,883
false,3447
false,2546
false,4326
false,3517
false,1444
false,2447
false,1379
true,705
false,3494
false,2462
false,5419
false,1561
false,5297
false,1771
false,2472
false,1778
true,1088
false,1981
false,4165
false,1743
false,1099
false,2262
false,1406
false,23
false,3505
false,102
false,207
false,5204
false,818
false,847
false,3178
false,1128
false,63
false,1017
false,1534
false,2578
false,4653
false,822
false,1673
false,4037
false,3307
false,1635
true,346
false,485
false,1644
false,3669
false,4132
false,572
false,978
false,2113
false,2263
false,2446
true,838
false,828
false,182
false,3205
false,2270
false,3495
false,3470
false,3905
false,3224
false,501
false,3230
false,1178
false,3927
false,1720
false,5177
false,1324
false,1561
false,3292
true,680
false,3102
false,2978
false,3352
false,3816
false,1052
false,1308
false,4511
