badDirt,timeAlive
false,63
false,306
false,694
false,581
false,312
false,1046
false,627
false,742
false,1237
false,1481
false,283
false,1410
false,1110
false,1523
false,1682
false,874
false,1901
false,2996
false,644
false,1969
false,62
false,1719
false,3206
false,1687
false,1440
false,1093
false,3904
false,3583
false,2067
false,619
false,2286
false,1047
false,1411
false,3815
false,1002
false,1616
true,513
false,903
false,612
false,2145
false,2121
false,2438
false,3254
false,67
false,420
false,3374
false,3665
false,2136
false,57
false,5895
false,209
false,159
false,1963
false,3089
false,2440
false,1957
false,2325
false,1369
false,225
false,3010
false,2230
false,1629
false,4114
false,3160
false,1452
false,144
false,265
true,407
false,1359
false,1708
false,3582
false,2450
false,5293
false,4007
false,2979
false,1756
false,1823
false,5894
false,10
false,5368
false,5816
true,989
false,1720
false,1756
false,5055
false,1842
false,4582
false,1904
false,1586
false,4552
false,607
false,6174
false,1305
false,3060
false,1986
false,2813
false,2982
false,1318
false,5858
false,1509
false,5826
false,1191
false,1945
false,4869
false,2575
false,1235
false,1523
false,4882
false,5927
false,404
false,5496
false,81
false,1936
false,434
false,2040
false,4902
true,1893
false,4983
false,248
false,1206
false,5157
false,5765
false,2930
false,884
false,828
false,4641
false,1230
false,6416
false,2624
false,2492
false,5268
false,5410
false,5817
false,814
false,647
false,74
false,3723
false,131
false,3110
false,3026
false,2809
true,341
false,6238
false,2056
false,422
false,3496
false,5950
false,750
false,1091
false,2289
false,5517
false,4522
false,2570
false,5152
false,2986
false,933
false,1932
false,445
false,2661
false,3719
false,2270
false,874
false,3860
false,750
false,1586
false,6898
false,2132
false,5973
false,2753
false,1536
false,5388
false,2876
false,4568
false,892
false,2824
true,27
false,3460
false,1286
true,681
false,6358
false,1430
false,2404
false,1513
false,1790
false,2729
false,2466
false,2450
false,1556
false,3447
false,3189
false,3533
false,7447
false,7417
false,2891
false,432
false,2495
false,1151
false,1285
false,2499
false,486
false,6661
false,744
false,5746
false,574
false,2496
false,923
false,3641
false,221
false,6594
false,1128
true,487
false,2678
false,3831
false,7445
false,2929
false,2111
true,427
false,922
false,897
false,6004
false,5692
false,1181
false,4927
false,488
false,6171
false,2229
false,843
false,2449
true,129
false,6000
false,5244
false,3781
false,4871
false,1627
false,6712
false,3030
