badDirt,timeAlive
false,130
false,7
false,549
true,40
false,751
false,59
false,1000
false,1091
false,1151
false,1518
false,704
false,1385
false,1337
false,987
true,180
false,241
false,1664
false,1175
false,1905
false,2574
false,1299
false,1797
false,1630
false,2964
false,1831
false,3225
false,1692
false,1810
false,3246
true,262
false,2500
false,1157
false,3382
false,3030
false,2739
false,2493
false,781
false,1082
false,2806
false,4288
false,528
false,4024
false,2061
false,3432
false,3485
false,2583
false,1351
false,1342
false,4651
false,4483
false,3756
false,740
false,1328
false,1335
false,2786
false,4221
false,4000
false,3619
false,1507
false,3864
true,63
false,2732
false,4585
false,4190
false,4001
false,2146
false,4358
false,4750
false,2737
true,437
false,4410
false,1425
false,4844
false,1638
false,4362
false,859
false,1207
false,1175
false,196
false,1838
true,207
false,857
false,3258
false,4452
false,2098
false,162
false,3129
false,2306
false,3750
false,3973
false,5145
false,3936
false,5283
false,685
false,195
true,1345
false,4542
false,2369
false,5163
false,3888
false,2752
false,258
false,4689
false,3896
false,2096
false,1690
false,4365
false,3103
false,2162
false,4051
false,3586
false,1129
false,4353
false,3282
false,3188
false,757
false,495
false,3817
false,270
false,1311
false,451
false,3544
false,3926
false,559
false,3639
false,5918
false,2789
false,2815
false,3699
false,999
false,4476
false,247
false,2209
false,1431
false,400
false,2930
false,56
false,365
false,5545
false,86
true,693
false,4122
false,3213
false,2238
false,2494
false,2127
false,5377
false,453
false,5191
false,5895
false,1260
false,3339
false,1854
false,4901
false,1254
false,5807
false,3239
false,4099
false,3931
false,2894
false,5449
false,407
false,616
false,95
false,2760
false,1479
false,1532
false,4924
false,2678
false,1933
false,4014
false,1221
false,400
false,1692
false,92
false,1538
false,2349
false,1465
false,1023
false,108
false,963
false,1660
false,2225
false,4851
false,2152
false,5521
false,601
false,1826
false,22
false,3110
false,546
false,5781
false,4663
false,4224
false,1098
false,4655
false,4318
false,2608
false,1538
false,302
false,4650
false,1128
false,4383
false,4203
false,118
false,4291
false,3947
false,1758
false,1927
false,982
false,1155
false,1285
false,1913
true,1149
false,125
false,1632
false,853
false,5616
false,563
false,920
false,2101
false,950
false,1067
false,3111
false,2139
false,2078
true,1430
false,3654
false,4713
false,2689
false,5028
false,3003
false,91
false,119
false,1634
false,333
false,627
false,1313
false,1382
false,4201
false,4514
