badDirt,timeAlive
false,484
false,528
false,646
false,631
false,394
false,559
false,1027
false,1080
false,744
false,1654
false,1113
false,2112
false,2353
false,1785
false,1652
false,2559
false,2989
false,2645
false,2269
false,2868
false,2494
false,1064
false,1208
false,2801
false,3611
false,3493
false,2716
false,2906
false,2267
false,386
false,2899
false,3949
false,2592
false,2205
false,1283
false,1650
false,773
false,3998
false,2191
false,2990
false,741
false,3166
false,3456
false,2916
false,2441
false,3956
false,2199
false,4602
false,149
false,3590
false,577
false,1944
false,4821
false,467
false,3926
false,1792
false,223
false,2389
false,1213
false,3853
false,2074
false,1053
false,3696
false,1732
true,1
false,4087
false,3439
false,1132
false,2877
false,263
false,790
false,271
false,4385
false,3146
false,4552
false,1933
false,2835
false,5276
false,2991
false,2089
false,673
false,4702
false,4348
false,4483
false,1042
false,3093
false,4602
false,4214
false,249
true,296
false,1042
false,2240
false,3897
false,2223
false,2269
false,3451
false,3284
false,254
false,579
true,470
false,4111
false,415
false,3537
false,4593
false,4217
false,270
false,3310
false,1342
false,1249
false,3150
true,841
false,2998
false,2687
false,1141
false,3661
false,3965
false,1069
false,4790
false,2703
false,1131
false,65
false,2813
false,1616
false,522
false,4143
false,4668
false,4107
false,972
false,3536
false,3926
false,3833
false,1688
false,616
false,1651
false,821
false,3955
false,5778
false,67
false,443
false,2586
false,2123
false,3702
false,851
false,4047
false,2896
false,3702
false,5121
false,835
false,372
false,1457
false,1118
false,1082
false,1132
false,3365
false,4377
false,814
false,659
false,710
false,3386
false,1324
false,4580
false,2644
false,3618
false,3924
false,1617
true,391
false,3123
false,4958
false,3209
false,3828
false,2355
false,698
false,3130
false,112
false,2763
false,5925
false,2575
false,475
false,1818
false,1472
false,4783
false,5009
false,306
false,2695
false,2534
false,1113
false,2841
false,4756
false,4827
false,49
false,5162
false,5497
false,2744
false,475
false,5149
false,36
false,329
false,1880
false,2365
true,1573
false,442
false,2519
false,2388
false,2671
false,174
false,952
false,1085
false,3768
false,868
false,2245
false,1960
false,1254
